OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;;
;;;Rovaniemi;2890;19610825;1961;8;25;3485000;7365000;10.2;14.1;8;0;9273;10.61;;
;;;Rovaniemi;2890;19610826;1961;8;26;3485000;7365000;10.3;16.5;4.7;0;12701;9.85;;
;;;Rovaniemi;2890;19610827;1961;8;27;3485000;7365000;9.5;17.1;1.5;0;15321;9.36;;
;;;Rovaniemi;2890;19610828;1961;8;28;3485000;7365000;10.6;17.2;2.6;0;10881;9.61;;
;;;Rovaniemi;2890;19610829;1961;8;29;3485000;7365000;11.4;18.5;5.6;0;12356;10.8;;
;;;Rovaniemi;2890;19610830;1961;8;30;3485000;7365000;11.1;16.1;5.8;0;8033;11.7;;
;;;Rovaniemi;2890;19610831;1961;8;31;3485000;7365000;12.8;18.7;8.9;0;10920;11.4;;
;;;Rovaniemi;2890;19610901;1961;9;1;3485000;7365000;12.2;17;5.3;0;8978;10.34;;
;;;Rovaniemi;2890;19610902;1961;9;2;3485000;7365000;10.6;14.6;5.9;0;10715;7.23;;
;;;Rovaniemi;2890;19610903;1961;9;3;3485000;7365000;7;10.7;4.3;1;6302;7.43;;
;;;Rovaniemi;2890;19610904;1961;9;4;3485000;7365000;3.8;8.8;-0.4;0;7911;5.83;;
;;;Rovaniemi;2890;19610905;1961;9;5;3485000;7365000;3.2;7;-1.3;0;7520;5.49;;
;;;Rovaniemi;2890;19610906;1961;9;6;3485000;7365000;3.1;9.8;-4.3;0;13466;5.31;;
;;;Rovaniemi;2890;19610907;1961;9;7;3485000;7365000;6.7;12.3;0.1;1;12141;6.74;;
;;;Rovaniemi;2890;19610908;1961;9;8;3485000;7365000;7.1;10.4;5.4;0;7511;7.85;;
;;;Rovaniemi;2890;19610909;1961;9;9;3485000;7365000;5.5;8.4;3;0;6544;7.11;;
;;;Rovaniemi;2890;19610910;1961;9;10;3485000;7365000;4.5;9.1;0.7;0;7785;7.17;;
;;;Rovaniemi;2890;19610911;1961;9;11;3485000;7365000;3.2;9.3;-3;0;9612;6.01;;
;;;Rovaniemi;2890;19610912;1961;9;12;3485000;7365000;4.5;7.7;1;0;6085;6.84;;
;;;Rovaniemi;2890;19610913;1961;9;13;3485000;7365000;2.6;9.5;-3;0;7326;5.85;;
;;;Rovaniemi;2890;19610914;1961;9;14;3485000;7365000;4.9;11.3;-2.2;0;7955;6.49;;
;;;Rovaniemi;2890;19610915;1961;9;15;3485000;7365000;7.7;10.3;5;4;4222;8.61;;
;;;Rovaniemi;2890;19610916;1961;9;16;3485000;7365000;8.1;9.6;6.5;10;3587;10.19;;
;;;Rovaniemi;2890;19610917;1961;9;17;3485000;7365000;8.2;9.9;5.8;6;2727;10.08;;
;;;Rovaniemi;2890;19610918;1961;9;18;3485000;7365000;10.2;13.6;7.8;0;5393;10.45;;
;;;Rovaniemi;2890;19610919;1961;9;19;3485000;7365000;7.6;11.5;3.5;0;7558;7.73;;
;;;Rovaniemi;2890;19610920;1961;9;20;3485000;7365000;6.5;13.2;-1.2;0;8531;7.27;;
;;;Rovaniemi;2890;19610921;1961;9;21;3485000;7365000;8.5;10.4;5.4;0;2857;9.97;;
;;;Rovaniemi;2890;19610922;1961;9;22;3485000;7365000;9.7;12.3;7.9;0;3682;10.62;;
;;;Rovaniemi;2890;19610923;1961;9;23;3485000;7365000;9.1;15.9;2.2;0;8033;10;;
;;;Rovaniemi;2890;19610924;1961;9;24;3485000;7365000;10;15.3;5.3;0;7868;9.68;;
;;;Rovaniemi;2890;19610925;1961;9;25;3485000;7365000;9.4;11.4;8.4;12;2172;10.34;;
;;;Rovaniemi;2890;19610926;1961;9;26;3485000;7365000;7.8;11.9;5;0;7327;8.61;;
;;;Rovaniemi;2890;19610927;1961;9;27;3485000;7365000;6.9;12;3.1;0;4324;8.8;;
;;;Rovaniemi;2890;19610928;1961;9;28;3485000;7365000;7.7;12.6;2.6;0;7925;7.96;;
;;;Rovaniemi;2890;19610929;1961;9;29;3485000;7365000;7.5;9.2;5.9;0;2527;9.2;;
;;;Rovaniemi;2890;19610930;1961;9;30;3485000;7365000;9;11.3;6.7;0;2938;10.34;;
;;;Rovaniemi;2890;19611001;1961;10;1;3485000;7365000;9.2;12;7.1;0;5050;10.45;;
;;;Rovaniemi;2890;19611002;1961;10;2;3485000;7365000;9.3;10.6;8.1;0;2164;11.08;;
;;;Rovaniemi;2890;19611003;1961;10;3;3485000;7365000;8.5;10;6.9;0;2330;10.65;;
;;;Rovaniemi;2890;19611004;1961;10;4;3485000;7365000;7.7;8.8;6.3;0;2642;9.52;;
;;;Rovaniemi;2890;19611005;1961;10;5;3485000;7365000;7.1;8.4;5.7;0;1863;9.11;;
;;;Rovaniemi;2890;19611006;1961;10;6;3485000;7365000;7.5;9.4;4.8;2;2133;8.99;;
;;;Rovaniemi;2890;19611007;1961;10;7;3485000;7365000;7.8;8.9;5.5;0;2911;10.11;;
;;;Rovaniemi;2890;19611008;1961;10;8;3485000;7365000;7.4;8.5;6;0;2136;9.41;;
;;;Rovaniemi;2890;19611009;1961;10;9;3485000;7365000;6.8;9.3;4.1;0;4236;8.4;;
;;;Rovaniemi;2890;19611010;1961;10;10;3485000;7365000;7.5;10;2.7;1;2353;9.43;;
;;;Rovaniemi;2890;19611011;1961;10;11;3485000;7365000;8.8;9.1;7.2;6;1834;10.45;;
;;;Rovaniemi;2890;19611012;1961;10;12;3485000;7365000;8.4;11.4;6.6;6;1984;9.75;;
;;;Rovaniemi;2890;19611013;1961;10;13;3485000;7365000;6;8.1;3.8;3;2339;8.17;;
;;;Rovaniemi;2890;19611014;1961;10;14;3485000;7365000;4.7;6.9;2.5;3;2862;7.41;;
;;;Rovaniemi;2890;19611015;1961;10;15;3485000;7365000;2.9;4.8;0.1;4;1991;7.21;;
;;;Rovaniemi;2890;19611016;1961;10;16;3485000;7365000;2.1;3.7;-0.4;0;1516;6.76;;
;;;Rovaniemi;2890;19611017;1961;10;17;3485000;7365000;4.9;7;0.5;6;1511;8.16;;
;;;Rovaniemi;2890;19611018;1961;10;18;3485000;7365000;7.5;8.4;6.5;2;1594;9.94;;
;;;Rovaniemi;2890;19611019;1961;10;19;3485000;7365000;7.2;8;6.4;6;1462;9.52;;
;;;Rovaniemi;2890;19611020;1961;10;20;3485000;7365000;7.3;8.1;6;0;1010;9.63;;
;;;Rovaniemi;2890;19611021;1961;10;21;3485000;7365000;7.1;7.9;6.4;0;1118;9.55;;
;;;Rovaniemi;2890;19611022;1961;10;22;3485000;7365000;6.2;6.9;5.1;0;834;9.12;;
;;;Rovaniemi;2890;19611023;1961;10;23;3485000;7365000;5.4;6.4;4.7;0;1160;8.66;;
;;;Rovaniemi;2890;19611024;1961;10;24;3485000;7365000;4.1;6.4;2.3;0;1376;7.38;;
;;;Rovaniemi;2890;19611025;1961;10;25;3485000;7365000;4.5;5.2;2.7;6;1023;7.81;;
;;;Rovaniemi;2890;19611026;1961;10;26;3485000;7365000;5.6;7.3;5;0;1486;8.29;;
;;;Rovaniemi;2890;19611027;1961;10;27;3485000;7365000;6;7.1;1.9;5;1276;8.23;;
;;;Rovaniemi;2890;19611028;1961;10;28;3485000;7365000;6.4;8.4;5.3;3;983;8.88;;
;;;Rovaniemi;2890;19611029;1961;10;29;3485000;7365000;6;7.6;2.2;8;904;8.62;;
;;;Rovaniemi;2890;19611030;1961;10;30;3485000;7365000;5.8;7.5;4.6;1;1066;8.94;;
;;;Rovaniemi;2890;19611031;1961;10;31;3485000;7365000;3.7;5.4;2.5;0;1272;7.3;;
;;;Rovaniemi;2890;19611101;1961;11;1;3485000;7365000;1;4.7;-0.8;3;896;6.17;;
;;;Rovaniemi;2890;19611102;1961;11;2;3485000;7365000;1;1.9;-0.5;3;916;6.47;;
;;;Rovaniemi;2890;19611103;1961;11;3;3485000;7365000;3.1;5.3;0.4;7;808;7.37;;
;;;Rovaniemi;2890;19611104;1961;11;4;3485000;7365000;4.7;6.2;4;5;830;8.55;;
;;;Rovaniemi;2890;19611105;1961;11;5;3485000;7365000;2.6;4.6;0.4;0;647;7.2;;
;;;Rovaniemi;2890;19611106;1961;11;6;3485000;7365000;1.8;3;0.6;0;799;6.64;;
;;;Rovaniemi;2890;19611107;1961;11;7;3485000;7365000;2.8;4.1;1.3;1;647;7.12;;
;;;Rovaniemi;2890;19611108;1961;11;8;3485000;7365000;1.7;4.1;0.6;1;610;6.24;;
;;;Rovaniemi;2890;19611109;1961;11;9;3485000;7365000;0;1.1;-1.4;5;550;5.69;;
;;;Rovaniemi;2890;19611110;1961;11;10;3485000;7365000;-1.6;0.8;-2.6;0;596;4.63;;
;;;Rovaniemi;2890;19611111;1961;11;11;3485000;7365000;-5.4;-2.4;-7.6;0;494;3.31;;
;;;Rovaniemi;2890;19611112;1961;11;12;3485000;7365000;-6.2;-5.2;-9.4;0;478;3.31;;
;;;Rovaniemi;2890;19611113;1961;11;13;3485000;7365000;-3.7;-2.2;-5.7;3;424;4.26;;
;;;Rovaniemi;2890;19611114;1961;11;14;3485000;7365000;-4.5;-0.4;-11.4;3;569;4.06;;
;;;Rovaniemi;2890;19611115;1961;11;15;3485000;7365000;-1.1;2.8;-8.1;0;467;5.53;;
;;;Rovaniemi;2890;19611116;1961;11;16;3485000;7365000;-1.3;2.5;-6;4;431;4.61;;
;;;Rovaniemi;2890;19611117;1961;11;17;3485000;7365000;-3.5;0.2;-5.6;0;341;4.6;;
;;;Rovaniemi;2890;19611118;1961;11;18;3485000;7365000;-7.3;-3.1;-9;0;321;3.38;;
;;;Rovaniemi;2890;19611119;1961;11;19;3485000;7365000;-9.1;-5;-18.7;0;383;2.69;;
;;;Rovaniemi;2890;19611120;1961;11;20;3485000;7365000;-1.7;2.1;-7.8;0;245;5.59;;
;;;Rovaniemi;2890;19611121;1961;11;21;3485000;7365000;-2.1;0.6;-4.9;2;259;4.79;;
;;;Rovaniemi;2890;19611122;1961;11;22;3485000;7365000;-3.9;-1.3;-6.7;0;200;4.63;;
;;;Rovaniemi;2890;19611123;1961;11;23;3485000;7365000;-3.3;-2.2;-6.7;1;156;4.48;;
;;;Rovaniemi;2890;19611124;1961;11;24;3485000;7365000;-0.3;1;-3.5;1;141;5.63;;
;;;Rovaniemi;2890;19611125;1961;11;25;3485000;7365000;0.8;1.4;-0.3;3;109;6.1;;
;;;Rovaniemi;2890;19611126;1961;11;26;3485000;7365000;-0.3;1.6;-1;7;87;6.26;;
;;;Rovaniemi;2890;19611127;1961;11;27;3485000;7365000;-3.8;0.2;-7.1;0;83;4.4;;
;;;Rovaniemi;2890;19611128;1961;11;28;3485000;7365000;-6.1;-3.1;-6.7;4;70;3.99;;
;;;Rovaniemi;2890;19611129;1961;11;29;3485000;7365000;-9.4;-6;-16.8;0;78;2.36;;
;;;Rovaniemi;2890;19611130;1961;11;30;3485000;7365000;-7.2;-6.2;-9.6;1;53;3.38;;
;;;Rovaniemi;2890;19611201;1961;12;1;3485000;7365000;-9.1;-6.3;-10.6;0;35;3.11;;
;;;Rovaniemi;2890;19611202;1961;12;2;3485000;7365000;-13.9;-9.1;-21.4;0;33;1.98;;
;;;Rovaniemi;2890;19611203;1961;12;3;3485000;7365000;-13.7;-10.1;-19.8;0;45;2.08;;
;;;Rovaniemi;2890;19611204;1961;12;4;3485000;7365000;-16;-10.8;-20.5;0;9;1.74;;
;;;Rovaniemi;2890;19611205;1961;12;5;3485000;7365000;-17;-14.2;-25.3;1;16;1.29;;
;;;Rovaniemi;2890;19611206;1961;12;6;3485000;7365000;-7.7;-4.1;-16.6;6;10;3.4;;
;;;Rovaniemi;2890;19611207;1961;12;7;3485000;7365000;-4.7;-2;-6.3;0;14;4.22;;
;;;Rovaniemi;2890;19611208;1961;12;8;3485000;7365000;-7.8;-4.9;-10.6;0;45;3.05;;
;;;Rovaniemi;2890;19611209;1961;12;9;3485000;7365000;-9.1;-7.1;-10.6;0;6;2.75;;
;;;Rovaniemi;2890;19611210;1961;12;10;3485000;7365000;-12.9;-8.5;-15.1;0;7;2.04;;
;;;Rovaniemi;2890;19611211;1961;12;11;3485000;7365000;-15.2;-12.2;-18.6;0;14;1.68;;
;;;Rovaniemi;2890;19611212;1961;12;12;3485000;7365000;-20.2;-11.8;-24.3;0;1;1.35;;
;;;Rovaniemi;2890;19611213;1961;12;13;3485000;7365000;-25.5;-22.6;-30.8;0;0;0.71;;
;;;Rovaniemi;2890;19611214;1961;12;14;3485000;7365000;-15.8;-10.4;-28.8;0;0;1.8;;
;;;Rovaniemi;2890;19611215;1961;12;15;3485000;7365000;-9.6;-7.4;-13.3;0;3;2.85;;
;;;Rovaniemi;2890;19611216;1961;12;16;3485000;7365000;-5.9;-2.6;-11.7;0;3;3.71;;
;;;Rovaniemi;2890;19611217;1961;12;17;3485000;7365000;-0.2;0.9;-3.7;0;2;5.8;;
;;;Rovaniemi;2890;19611218;1961;12;18;3485000;7365000;-0.8;1.3;-3.4;0;0;5.21;;
;;;Rovaniemi;2890;19611219;1961;12;19;3485000;7365000;-4.4;0.2;-7.5;0;0;3.5;;
;;;Rovaniemi;2890;19611220;1961;12;20;3485000;7365000;-6.8;-4.2;-9.2;0;0;2.91;;
;;;Rovaniemi;2890;19611221;1961;12;21;3485000;7365000;-10.1;-6.3;-13.1;0;0;2.39;;
;;;Rovaniemi;2890;19611222;1961;12;22;3485000;7365000;-16.4;-8.4;-19.1;0;0;1.76;;
;;;Rovaniemi;2890;19611223;1961;12;23;3485000;7365000;-21.4;-16.8;-29.8;0;0;1.1;;
;;;Rovaniemi;2890;19611224;1961;12;24;3485000;7365000;-15.6;-13.8;-20.1;3;7;1.78;;
;;;Rovaniemi;2890;19611225;1961;12;25;3485000;7365000;-15.7;-11.9;-16.2;0;0;1.85;;
;;;Rovaniemi;2890;19611226;1961;12;26;3485000;7365000;-22.7;-12.9;-31.1;0;10;0.78;;
;;;Rovaniemi;2890;19611227;1961;12;27;3485000;7365000;-15.8;-11.2;-27;3;0;1.64;;
;;;Rovaniemi;2890;19611228;1961;12;28;3485000;7365000;-12.5;-4.1;-17.7;2;0;2.7;;
;;;Rovaniemi;2890;19611229;1961;12;29;3485000;7365000;-15;-9.1;-26;1;9;1.74;;
;;;Rovaniemi;2890;19611230;1961;12;30;3485000;7365000;-9.3;-4.1;-14.9;0;8;2.85;;
;;;Rovaniemi;2890;19611231;1961;12;31;3485000;7365000;-8.7;-5;-15.3;4;5;2.73;;
;;;Rovaniemi;2890;19620101;1962;1;1;3485000;7365000;-20.4;-6.7;-27.2;0;17;1.62;;
;;;Rovaniemi;2890;19620102;1962;1;2;3485000;7365000;-22.1;-16.1;-30.1;0;13;1;;
;;;Rovaniemi;2890;19620103;1962;1;3;3485000;7365000;-11.5;-6.8;-20.6;1;17;2.36;;
;;;Rovaniemi;2890;19620104;1962;1;4;3485000;7365000;-6.6;-3.8;-11.5;0;23;3.68;;
;;;Rovaniemi;2890;19620105;1962;1;5;3485000;7365000;-9;-5.2;-12.5;0;29;3.34;;
;;;Rovaniemi;2890;19620106;1962;1;6;3485000;7365000;-14.6;-7.8;-17;0;6;2.16;;
;;;Rovaniemi;2890;19620107;1962;1;7;3485000;7365000;-15.7;-9.9;-27.7;2;9;1.69;;
;;;Rovaniemi;2890;19620108;1962;1;8;3485000;7365000;-6.4;-3.5;-11.9;0;22;3.65;;
;;;Rovaniemi;2890;19620109;1962;1;9;3485000;7365000;-4.7;-2.8;-9.3;3;44;3.78;;
;;;Rovaniemi;2890;19620110;1962;1;10;3485000;7365000;-0.6;0.3;-3.8;0;57;5.68;;
;;;Rovaniemi;2890;19620111;1962;1;11;3485000;7365000;-0.9;0.6;-1.2;2;66;5.59;;
;;;Rovaniemi;2890;19620112;1962;1;12;3485000;7365000;-2.2;-0.6;-4.2;10;69;4.59;;
;;;Rovaniemi;2890;19620113;1962;1;13;3485000;7365000;-2.4;0;-3.6;2;95;4.91;;
;;;Rovaniemi;2890;19620114;1962;1;14;3485000;7365000;-5.2;-2;-6.3;3;96;4.16;;
;;;Rovaniemi;2890;19620115;1962;1;15;3485000;7365000;-13.8;-6.2;-18.2;0;124;2.2;;
;;;Rovaniemi;2890;19620116;1962;1;16;3485000;7365000;-18;-14.2;-28.2;3;220;1.15;;
;;;Rovaniemi;2890;19620117;1962;1;17;3485000;7365000;-14.2;-6;-19;3;180;2.64;;
;;;Rovaniemi;2890;19620118;1962;1;18;3485000;7365000;-15.5;-11.4;-25.3;2;198;1.8;;
;;;Rovaniemi;2890;19620119;1962;1;19;3485000;7365000;-10.3;-7.6;-12.3;1;189;2.8;;
;;;Rovaniemi;2890;19620120;1962;1;20;3485000;7365000;-17;-9.9;-26.5;0;278;1.63;;
;;;Rovaniemi;2890;19620121;1962;1;21;3485000;7365000;-21.1;-12.3;-26.3;0;301;1.32;;
;;;Rovaniemi;2890;19620122;1962;1;22;3485000;7365000;-26.2;-18.2;-34.2;0;443;0.55;;
;;;Rovaniemi;2890;19620123;1962;1;23;3485000;7365000;-21.3;-18.1;-27.9;0;401;0.92;;
;;;Rovaniemi;2890;19620124;1962;1;24;3485000;7365000;-13.2;-10.2;-21.1;0;376;1.9;;
;;;Rovaniemi;2890;19620125;1962;1;25;3485000;7365000;-13.1;-10.7;-15.2;0;378;2.11;;
;;;Rovaniemi;2890;19620126;1962;1;26;3485000;7365000;-19;-14;-25.1;0;558;1.28;;
;;;Rovaniemi;2890;19620127;1962;1;27;3485000;7365000;-23.4;-18.2;-27.4;0;588;1;;
;;;Rovaniemi;2890;19620128;1962;1;28;3485000;7365000;-25;-19.9;-31;0;694;0.96;;
;;;Rovaniemi;2890;19620129;1962;1;29;3485000;7365000;-16.9;-10.1;-32.6;0;666;1.45;;
;;;Rovaniemi;2890;19620130;1962;1;30;3485000;7365000;-5.1;-2.8;-10.7;0;486;3.92;;
;;;Rovaniemi;2890;19620131;1962;1;31;3485000;7365000;-3.1;-1.8;-6.3;1;509;4.43;;
;;;Rovaniemi;2890;19620201;1962;2;1;3485000;7365000;-2.2;-1.4;-4;2;582;4.86;;
;;;Rovaniemi;2890;19620202;1962;2;2;3485000;7365000;-3.1;-1.4;-4.2;0;643;4.64;;
;;;Rovaniemi;2890;19620203;1962;2;3;3485000;7365000;-4.9;-3.6;-6.9;0;764;3.72;;
;;;Rovaniemi;2890;19620204;1962;2;4;3485000;7365000;-4.2;-3.2;-5.6;3;728;4.18;;
;;;Rovaniemi;2890;19620205;1962;2;5;3485000;7365000;-4.1;-2.9;-6;2;837;4.16;;
;;;Rovaniemi;2890;19620206;1962;2;6;3485000;7365000;-3.1;-0.9;-6.1;2;722;4.6;;
;;;Rovaniemi;2890;19620207;1962;2;7;3485000;7365000;-2.4;-1.9;-5.2;9;711;4.45;;
;;;Rovaniemi;2890;19620208;1962;2;8;3485000;7365000;-3.1;0.6;-4.3;6;810;5.4;;
;;;Rovaniemi;2890;19620209;1962;2;9;3485000;7365000;-6.4;-3.3;-15.3;0;1240;3.14;;
;;;Rovaniemi;2890;19620210;1962;2;10;3485000;7365000;-2.1;1.6;-6.7;5;1106;5.49;;
;;;Rovaniemi;2890;19620211;1962;2;11;3485000;7365000;-8.1;-0.5;-15.4;0;1589;3.22;;
;;;Rovaniemi;2890;19620212;1962;2;12;3485000;7365000;-8.6;-6.1;-18.6;2;957;3.08;;
;;;Rovaniemi;2890;19620213;1962;2;13;3485000;7365000;-6.4;-4.7;-7.5;0;1043;3.47;;
;;;Rovaniemi;2890;19620214;1962;2;14;3485000;7365000;-12.4;-6.7;-14.2;0;1430;2.27;;
;;;Rovaniemi;2890;19620215;1962;2;15;3485000;7365000;-22.5;-13.8;-30.3;0;2148;1;;
;;;Rovaniemi;2890;19620216;1962;2;16;3485000;7365000;-21.6;-15.3;-34.9;0;1581;0.91;;
;;;Rovaniemi;2890;19620217;1962;2;17;3485000;7365000;-14.6;-12.2;-19.2;0;1261;1.52;;
;;;Rovaniemi;2890;19620218;1962;2;18;3485000;7365000;-15.2;-10.7;-14.6;1;1192;1.89;;
;;;Rovaniemi;2890;19620219;1962;2;19;3485000;7365000;-21.3;-13.7;-29.6;0;2478;1.05;;
;;;Rovaniemi;2890;19620220;1962;2;20;3485000;7365000;-18.7;-16.2;-26.1;0;1318;1.2;;
;;;Rovaniemi;2890;19620221;1962;2;21;3485000;7365000;-13.2;-8.8;-19.5;0;1962;2;;
;;;Rovaniemi;2890;19620222;1962;2;22;3485000;7365000;-10.7;-6.3;-23.5;0;2908;2.14;;
;;;Rovaniemi;2890;19620223;1962;2;23;3485000;7365000;-11.8;-6.5;-15.8;0;2474;2.88;;
;;;Rovaniemi;2890;19620224;1962;2;24;3485000;7365000;-14.2;-7.6;-21.8;0;3238;2.29;;
;;;Rovaniemi;2890;19620225;1962;2;25;3485000;7365000;-12.3;-7.4;-19.1;0;2787;2.5;;
;;;Rovaniemi;2890;19620226;1962;2;26;3485000;7365000;-12.4;-5.7;-19.5;0;3354;2.4;;
;;;Rovaniemi;2890;19620227;1962;2;27;3485000;7365000;-13.4;-7.8;-23;2;2759;2.13;;
;;;Rovaniemi;2890;19620228;1962;2;28;3485000;7365000;-13.9;-9.1;-19.2;0;2906;1.98;;
;;;Rovaniemi;2890;19620301;1962;3;1;3485000;7365000;-19.6;-11;-28.7;0;3193;1.28;;
;;;Rovaniemi;2890;19620302;1962;3;2;3485000;7365000;-24.2;-14;-35.3;0;4640;0.93;;
;;;Rovaniemi;2890;19620303;1962;3;3;3485000;7365000;-19.4;-12.5;-29.5;0;3327;1.2;;
;;;Rovaniemi;2890;19620304;1962;3;4;3485000;7365000;-14.6;-10.2;-21.1;0;3126;1.63;;
;;;Rovaniemi;2890;19620305;1962;3;5;3485000;7365000;-12.5;-8.7;-17.6;0;3819;2.01;;
;;;Rovaniemi;2890;19620306;1962;3;6;3485000;7365000;-20;-9.6;-30.4;0;5424;1.45;;
;;;Rovaniemi;2890;19620307;1962;3;7;3485000;7365000;-15.3;-10.9;-21.8;0;3896;1.7;;
;;;Rovaniemi;2890;19620308;1962;3;8;3485000;7365000;-17.8;-11.3;-25.3;0;5249;1.51;;
;;;Rovaniemi;2890;19620309;1962;3;9;3485000;7365000;-17.9;-10.1;-28.3;0;3509;1.65;;
;;;Rovaniemi;2890;19620310;1962;3;10;3485000;7365000;-13.5;-9.3;-18.8;2;3836;2.06;;
;;;Rovaniemi;2890;19620311;1962;3;11;3485000;7365000;-13.3;-7.4;-17.9;0;5915;1.7;;
;;;Rovaniemi;2890;19620312;1962;3;12;3485000;7365000;-13.8;-7.1;-25.7;1;5453;1.95;;
;;;Rovaniemi;2890;19620313;1962;3;13;3485000;7365000;-14.7;-7.2;-24.2;0;7177;1.67;;
;;;Rovaniemi;2890;19620314;1962;3;14;3485000;7365000;-21.2;-10.2;-29.7;0;6669;1.21;;
;;;Rovaniemi;2890;19620315;1962;3;15;3485000;7365000;-20.4;-11.9;-33;0;7430;1.31;;
;;;Rovaniemi;2890;19620316;1962;3;16;3485000;7365000;-10.6;-6;-17.4;0;5394;2.44;;
;;;Rovaniemi;2890;19620317;1962;3;17;3485000;7365000;-11.5;-7;-18.5;0;7006;2.08;;
;;;Rovaniemi;2890;19620318;1962;3;18;3485000;7365000;-16.1;-5.9;-29.5;0;7784;1.29;;
;;;Rovaniemi;2890;19620319;1962;3;19;3485000;7365000;-15.8;-5.8;-28.9;0;8191;1.7;;
;;;Rovaniemi;2890;19620320;1962;3;20;3485000;7365000;-12.1;-4.9;-18.9;0;7485;2.03;;
;;;Rovaniemi;2890;19620321;1962;3;21;3485000;7365000;-15.9;-6.7;-24.9;0;7457;1.8;;
;;;Rovaniemi;2890;19620322;1962;3;22;3485000;7365000;-14.8;-5.3;-25.2;0;7443;1.83;;
;;;Rovaniemi;2890;19620323;1962;3;23;3485000;7365000;-15;-5.9;-24.5;0;7997;1.89;;
;;;Rovaniemi;2890;19620324;1962;3;24;3485000;7365000;-13.7;-5.3;-24.1;0;6532;2.12;;
;;;Rovaniemi;2890;19620325;1962;3;25;3485000;7365000;-15;-3.6;-28.6;0;10372;1.97;;
;;;Rovaniemi;2890;19620326;1962;3;26;3485000;7365000;-10.9;-4;-17.7;0;8288;1.94;;
;;;Rovaniemi;2890;19620327;1962;3;27;3485000;7365000;-15.5;-5.1;-25.2;0;11242;1.62;;
;;;Rovaniemi;2890;19620328;1962;3;28;3485000;7365000;-14.7;-2.6;-27.9;0;9834;1.8;;
;;;Rovaniemi;2890;19620329;1962;3;29;3485000;7365000;-8.9;-1;-22;0;4665;3.15;;
;;;Rovaniemi;2890;19620330;1962;3;30;3485000;7365000;-9.4;-3.1;-15.3;0;10340;2.24;;
;;;Rovaniemi;2890;19620331;1962;3;31;3485000;7365000;-12.3;-2.1;-24.7;0;11089;2.36;;
;;;Rovaniemi;2890;19620401;1962;4;1;3485000;7365000;-4;1.2;-14.2;1;4601;4.2;;
;;;Rovaniemi;2890;19620402;1962;4;2;3485000;7365000;-0.8;2.4;-4.7;0;8219;4.77;;
;;;Rovaniemi;2890;19620403;1962;4;3;3485000;7365000;-1;1.9;-4.5;3;4905;5.06;;
;;;Rovaniemi;2890;19620404;1962;4;4;3485000;7365000;-0.2;1.4;-2.2;2;3227;5.87;;
;;;Rovaniemi;2890;19620405;1962;4;5;3485000;7365000;-1.3;2.7;-4.9;0;5164;5.21;;
;;;Rovaniemi;2890;19620406;1962;4;6;3485000;7365000;-2.4;3.4;-9.2;5;9269;5.22;;
;;;Rovaniemi;2890;19620407;1962;4;7;3485000;7365000;1.7;3.3;-0.4;3;3989;6.72;;
;;;Rovaniemi;2890;19620408;1962;4;8;3485000;7365000;1.4;3.2;-1;2;4116;6.49;;
;;;Rovaniemi;2890;19620409;1962;4;9;3485000;7365000;-0.1;1.6;-2.4;3;5385;5.43;;
;;;Rovaniemi;2890;19620410;1962;4;10;3485000;7365000;0.6;2.4;-0.3;4;5156;5.91;;
;;;Rovaniemi;2890;19620411;1962;4;11;3485000;7365000;-0.3;2.5;-2.6;1;5842;5.34;;
;;;Rovaniemi;2890;19620412;1962;4;12;3485000;7365000;1.9;5.6;-2.5;3;9498;5.52;;
;;;Rovaniemi;2890;19620413;1962;4;13;3485000;7365000;1.3;5.1;0;0;7627;5.75;;
;;;Rovaniemi;2890;19620414;1962;4;14;3485000;7365000;-1.6;2;-6.1;0;15597;3.07;;
;;;Rovaniemi;2890;19620415;1962;4;15;3485000;7365000;0;3.9;-7.6;0;8896;4.36;;
;;;Rovaniemi;2890;19620416;1962;4;16;3485000;7365000;5.5;10.2;0.5;0;14564;6.24;;
;;;Rovaniemi;2890;19620417;1962;4;17;3485000;7365000;4;9.5;-3.2;0;14673;5.91;;
;;;Rovaniemi;2890;19620418;1962;4;18;3485000;7365000;1.2;4.3;-1.8;14;4944;5.87;;
;;;Rovaniemi;2890;19620419;1962;4;19;3485000;7365000;-1.2;2.8;-4.9;0;14440;3.58;;
;;;Rovaniemi;2890;19620420;1962;4;20;3485000;7365000;1.2;6.6;-7.8;0;15285;4.33;;
;;;Rovaniemi;2890;19620421;1962;4;21;3485000;7365000;-2.2;4.5;-6;0;14776;3.21;;
;;;Rovaniemi;2890;19620422;1962;4;22;3485000;7365000;1.4;5.1;-3.5;0;5894;5.07;;
;;;Rovaniemi;2890;19620423;1962;4;23;3485000;7365000;4.3;7.4;1.2;0;5848;5.99;;
;;;Rovaniemi;2890;19620424;1962;4;24;3485000;7365000;4.6;8.7;0.4;0;15975;5.83;;
;;;Rovaniemi;2890;19620425;1962;4;25;3485000;7365000;3.6;8.4;-3.5;3;12494;5.73;;
;;;Rovaniemi;2890;19620426;1962;4;26;3485000;7365000;4.8;8.9;0.3;0;17554;5.92;;
