OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;Tammela;366;19611017;1961;10;17;3325000;6735000;9;10.1;7.5;8;2027;10.95
;Tammela;366;19611018;1961;10;18;3325000;6735000;9.2;10.3;8;5;2153;10.88
;Tammela;366;19611019;1961;10;19;3325000;6735000;9;9.8;8;0;2096;9.89
;Tammela;366;19611020;1961;10;20;3325000;6735000;9;11.3;8.2;0;2020;10.25
;Tammela;366;19611021;1961;10;21;3325000;6735000;7.8;9.1;6.8;0;1968;10.36
;Tammela;366;19611022;1961;10;22;3325000;6735000;6.5;8.7;5.1;0;3356;8.78
;Tammela;366;19611023;1961;10;23;3325000;6735000;5.6;9.4;3.7;0;3511;8.25
;Tammela;366;19611024;1961;10;24;3325000;6735000;5.2;7;1.6;1;2817;7.43
;Tammela;366;19611025;1961;10;25;3325000;6735000;8;9.4;6.3;6;1562;10.49
;Tammela;366;19611026;1961;10;26;3325000;6735000;8.3;11.1;6.1;0;3071;10.15
;Tammela;366;19611027;1961;10;27;3325000;6735000;9.2;10.5;4.9;9;1867;11.14
;Tammela;366;19611028;1961;10;28;3325000;6735000;9.8;11.2;7.7;0;2930;11.3
;Tammela;366;19611029;1961;10;29;3325000;6735000;8.6;10;5;0;1550;10.96
;Tammela;366;19611030;1961;10;30;3325000;6735000;6.8;9.2;5.7;3;2077;9.42
;Tammela;366;19611031;1961;10;31;3325000;6735000;5.3;6.6;2.8;5;1434;8.22
;Tammela;366;19611101;1961;11;1;3325000;6735000;3.8;6.1;1.9;0;1400;8
;Tammela;366;19611102;1961;11;2;3325000;6735000;5.5;7.6;0.2;20;1485;8.12
;Tammela;366;19611103;1961;11;3;3325000;6735000;8.2;10;7.2;8;2021;10.61
;Tammela;366;19611104;1961;11;4;3325000;6735000;5.9;8.2;5.1;10;1614;8.63
;Tammela;366;19611105;1961;11;5;3325000;6735000;2.4;6.3;1;0;2687;6.98
;Tammela;366;19611106;1961;11;6;3325000;6735000;-0.2;3;-1.9;0;1167;6.03
;Tammela;366;19611107;1961;11;7;3325000;6735000;1.1;4.2;-3.7;0;2533;6.14
;Tammela;366;19611108;1961;11;8;3325000;6735000;3.7;4.7;1.4;1;1171;7.97
;Tammela;366;19611109;1961;11;9;3325000;6735000;3.7;5.3;1.5;0;1186;7.4
;Tammela;366;19611110;1961;11;10;3325000;6735000;2.4;4.1;1.9;0;1151;7.12
;Tammela;366;19611111;1961;11;11;3325000;6735000;-1;5.9;-2.2;0;1124;5.02
;Tammela;366;19611112;1961;11;12;3325000;6735000;-3.7;-1.9;-4.8;0;1098;3.87
;Tammela;366;19611113;1961;11;13;3325000;6735000;-3.8;-3.3;-4.9;0;1086;3.73
;Tammela;366;19611114;1961;11;14;3325000;6735000;-1.2;1.3;-4.4;1;1038;4.71
;Tammela;366;19611115;1961;11;15;3325000;6735000;2.2;4.1;-0.2;0;1069;6.95
;Tammela;366;19611116;1961;11;16;3325000;6735000;1.8;4.4;-0.3;0;1580;5.92
;Tammela;366;19611117;1961;11;17;3325000;6735000;-0.7;2.2;-3.3;3;1428;5.26
;Tammela;366;19611118;1961;11;18;3325000;6735000;-2.8;0.8;-4.3;0;1153;4.59
;Tammela;366;19611119;1961;11;19;3325000;6735000;-5.6;-3.5;-7.6;0;1695;3.29
;Tammela;366;19611120;1961;11;20;3325000;6735000;-2.2;1.9;-12;1;899;4.68
;Tammela;366;19611121;1961;11;21;3325000;6735000;4.1;6;1.8;0;1086;6.96
;Tammela;366;19611122;1961;11;22;3325000;6735000;3.2;6.6;1.2;0;1565;7.03
;Tammela;366;19611123;1961;11;23;3325000;6735000;0.1;1.6;-2.7;0;667;5.75
;Tammela;366;19611124;1961;11;24;3325000;6735000;2.4;3.5;0;0;806;7
;Tammela;366;19611125;1961;11;25;3325000;6735000;3.5;5;1;0;854;7.18
;Tammela;366;19611126;1961;11;26;3325000;6735000;2.2;4;0.5;1;983;6.69
;Tammela;366;19611127;1961;11;27;3325000;6735000;-0.4;1.9;-2;1;971;5.86
;Tammela;366;19611128;1961;11;28;3325000;6735000;-1.3;-0.1;-2.9;0;784;5.16
;Tammela;366;19611129;1961;11;29;3325000;6735000;-1;0.6;-3;1;790;5.48
;Tammela;366;19611130;1961;11;30;3325000;6735000;0;1;-1.2;5;696;6.09
;Tammela;366;19611201;1961;12;1;3325000;6735000;-0.4;0.2;-1.1;1;687;5.89
;Tammela;366;19611202;1961;12;2;3325000;6735000;-2;-0.5;-4.7;0;782;5
;Tammela;366;19611203;1961;12;3;3325000;6735000;-3.5;-2.1;-5.9;2;829;4.53
;Tammela;366;19611204;1961;12;4;3325000;6735000;-3.4;-1.2;-5.7;1;767;4.72
;Tammela;366;19611205;1961;12;5;3325000;6735000;-1.6;-0.3;-7.8;9;696;4.89
;Tammela;366;19611206;1961;12;6;3325000;6735000;1.2;4.2;-1.3;2;872;6.32
;Tammela;366;19611207;1961;12;7;3325000;6735000;0;1.3;-0.7;1;684;5.04
;Tammela;366;19611208;1961;12;8;3325000;6735000;-1.3;-0.5;-2.7;1;574;5.52
;Tammela;366;19611209;1961;12;9;3325000;6735000;-2.5;-0.9;-3.6;1;609;5.02
;Tammela;366;19611210;1961;12;10;3325000;6735000;-4;-2.7;-5.4;0;657;4.5
;Tammela;366;19611211;1961;12;11;3325000;6735000;-6.2;-3.2;-9.9;0;577;3.61
;Tammela;366;19611212;1961;12;12;3325000;6735000;-9.7;-7.8;-11;0;768;2.79
;Tammela;366;19611213;1961;12;13;3325000;6735000;-13.1;-9;-15.1;0;901;1.91
;Tammela;366;19611214;1961;12;14;3325000;6735000;-15.1;-12.7;-18.6;0;887;1.46
;Tammela;366;19611215;1961;12;15;3325000;6735000;-11.5;-8.4;-16.3;0;859;2.03
;Tammela;366;19611216;1961;12;16;3325000;6735000;-4.6;-1.4;-8.7;0;536;4.17
;Tammela;366;19611217;1961;12;17;3325000;6735000;-0.8;-0.1;-2.2;0;533;5.43
;Tammela;366;19611218;1961;12;18;3325000;6735000;1;2.7;-0.4;0;735;6.29
;Tammela;366;19611219;1961;12;19;3325000;6735000;-1.1;1.9;-5;0;841;4.26
;Tammela;366;19611220;1961;12;20;3325000;6735000;-4.5;1.1;-6.7;0;838;3.75
;Tammela;366;19611221;1961;12;21;3325000;6735000;-8.4;-5.8;-9.4;0;814;2.66
;Tammela;366;19611222;1961;12;22;3325000;6735000;-11.1;-8.4;-12.7;0;805;2.2
;Tammela;366;19611223;1961;12;23;3325000;6735000;-13.1;-10.7;-19.2;0;850;1.59
;Tammela;366;19611224;1961;12;24;3325000;6735000;-6.7;-2.2;-16.7;1;532;4.19
;Tammela;366;19611225;1961;12;25;3325000;6735000;-10.1;-2.2;-13;0;838;3
;Tammela;366;19611226;1961;12;26;3325000;6735000;-18.3;-9.4;-21.4;0;839;1.5
;Tammela;366;19611227;1961;12;27;3325000;6735000;-16.3;-7.9;-28.4;0;782;1.73
;Tammela;366;19611228;1961;12;28;3325000;6735000;-4.4;-0.4;-8;1;576;3.98
;Tammela;366;19611229;1961;12;29;3325000;6735000;-5.5;-3.3;-9.4;3;559;3.52
;Tammela;366;19611230;1961;12;30;3325000;6735000;-2.3;-1.3;-3.6;2;568;4.9
;Tammela;366;19611231;1961;12;31;3325000;6735000;-0.1;1.9;-3.1;3;577;6.07
;Tammela;366;19620101;1962;1;1;3325000;6735000;-0.9;2.4;-1.9;26;561;6.04
;Tammela;366;19620102;1962;1;2;3325000;6735000;-7.2;-1.8;-12.1;0;659;2.95
;Tammela;366;19620103;1962;1;3;3325000;6735000;-6.3;-3.8;-14.8;0;580;3.66
;Tammela;366;19620104;1962;1;4;3325000;6735000;-2;-0.4;-4.7;0;652;5.18
;Tammela;366;19620105;1962;1;5;3325000;6735000;-0.5;0.5;-3.1;0;655;5.49
;Tammela;366;19620106;1962;1;6;3325000;6735000;-2;0.7;-2.9;0;777;5.31
;Tammela;366;19620107;1962;1;7;3325000;6735000;-9.6;-2.7;-19.4;0;1049;2.19
;Tammela;366;19620108;1962;1;8;3325000;6735000;-3.3;1.2;-20;0;660;5.19
;Tammela;366;19620109;1962;1;9;3325000;6735000;0.8;1.6;-1.8;2;680;6.1
;Tammela;366;19620110;1962;1;10;3325000;6735000;0.9;1.9;0.6;2;706;6.31
;Tammela;366;19620111;1962;1;11;3325000;6735000;-0.2;1.2;-2.5;3;717;5.63
;Tammela;366;19620112;1962;1;12;3325000;6735000;1.6;3.4;-0.9;1;729;6.69
;Tammela;366;19620113;1962;1;13;3325000;6735000;0.8;2.7;0;9;742;6.11
;Tammela;366;19620114;1962;1;14;3325000;6735000;0.1;0.7;-0.4;3;787;6.03
;Tammela;366;19620115;1962;1;15;3325000;6735000;-2.6;0;-3.3;1;789;4.85
;Tammela;366;19620116;1962;1;16;3325000;6735000;-3.9;-1.1;-9.7;4;1117;3.82
;Tammela;366;19620117;1962;1;17;3325000;6735000;1.5;2.2;-1;1;857;6.22
;Tammela;366;19620118;1962;1;18;3325000;6735000;2.5;2.9;1.5;1;860;6.94
;Tammela;366;19620119;1962;1;19;3325000;6735000;1.6;3;0.2;0;929;6.08
;Tammela;366;19620120;1962;1;20;3325000;6735000;-0.6;1.6;-1.5;3;898;5.56
;Tammela;366;19620121;1962;1;21;3325000;6735000;-7.7;-0.7;-12.4;0;926;3.06
;Tammela;366;19620122;1962;1;22;3325000;6735000;-8.3;-4;-18.2;5;962;2.67
;Tammela;366;19620123;1962;1;23;3325000;6735000;-4;-0.6;-5.2;8;958;4.42
;Tammela;366;19620124;1962;1;24;3325000;6735000;-7.5;-4.8;-9.2;0;1050;3.01
;Tammela;366;19620125;1962;1;25;3325000;6735000;-9.4;-8;-9.7;0;1122;2.76
;Tammela;366;19620126;1962;1;26;3325000;6735000;-11.8;-7.8;-14.2;0;1362;2.46
;Tammela;366;19620127;1962;1;27;3325000;6735000;-15.1;-12;-19.5;0;1485;1.72
;Tammela;366;19620128;1962;1;28;3325000;6735000;-16;-13;-18.1;0;1905;1.47
;Tammela;366;19620129;1962;1;29;3325000;6735000;-19;-14.6;-24;0;2383;1.04
;Tammela;366;19620130;1962;1;30;3325000;6735000;-14.1;-7.5;-29.2;0;1665;1.96
;Tammela;366;19620131;1962;1;31;3325000;6735000;-3.9;-2.1;-8;0;1537;3.8
;Tammela;366;19620201;1962;2;1;3325000;6735000;-3.1;-1.3;-3.5;0;1432;3.95
;Tammela;366;19620202;1962;2;2;3325000;6735000;-3.5;-2.5;-5.9;2;1258;4.06
;Tammela;366;19620203;1962;2;3;3325000;6735000;-1.8;-1.4;-3.5;0;1608;4.85
;Tammela;366;19620204;1962;2;4;3325000;6735000;-1.4;0.1;-1.9;7;1290;5.4
;Tammela;366;19620205;1962;2;5;3325000;6735000;-1.6;0;-6.7;0;1409;5.19
;Tammela;366;19620206;1962;2;6;3325000;6735000;-2.8;-0.1;-5;0;1383;4.56
;Tammela;366;19620207;1962;2;7;3325000;6735000;-1.8;0.4;-7.8;2;1392;5.04
;Tammela;366;19620208;1962;2;8;3325000;6735000;0;0.6;-0.4;6;1444;6.19
;Tammela;366;19620209;1962;2;9;3325000;6735000;-0.9;0.7;-4.1;0;3460;5.13
;Tammela;366;19620210;1962;2;10;3325000;6735000;0.9;2.3;-2.9;1;1499;6.35
;Tammela;366;19620211;1962;2;11;3325000;6735000;0.5;2.5;-1.4;0;1543;6.18
;Tammela;366;19620212;1962;2;12;3325000;6735000;-1.6;-0.6;-4.3;15;1594;4.84
;Tammela;366;19620213;1962;2;13;3325000;6735000;-3.3;-0.3;-5.4;4;1602;4.77
;Tammela;366;19620214;1962;2;14;3325000;6735000;-8.3;-5.1;-8.4;1;1703;2.9
;Tammela;366;19620215;1962;2;15;3325000;6735000;-11.7;-7.6;-17.5;0;4262;1.81
;Tammela;366;19620216;1962;2;16;3325000;6735000;-8.8;-5.2;-21.3;9;1569;3
;Tammela;366;19620217;1962;2;17;3325000;6735000;-7.8;-4;-9.4;4;1656;3.12
;Tammela;366;19620218;1962;2;18;3325000;6735000;-13.1;-8.3;-13.6;0;3488;2.15
;Tammela;366;19620219;1962;2;19;3325000;6735000;-12;-7.1;-26.1;3;4208;2.05
;Tammela;366;19620220;1962;2;20;3325000;6735000;-4.8;1.1;-7.2;4;1910;4.66
;Tammela;366;19620221;1962;2;21;3325000;6735000;-11.5;-4.8;-13.2;0;5048;2.08
;Tammela;366;19620222;1962;2;22;3325000;6735000;-13.3;-4.8;-19.8;0;5539;1.94
;Tammela;366;19620223;1962;2;23;3325000;6735000;-10;-2.3;-18.6;0;5439;2.28
;Tammela;366;19620224;1962;2;24;3325000;6735000;-7.5;-2.4;-9.9;0;5412;3.1
;Tammela;366;19620225;1962;2;25;3325000;6735000;-7.9;-5.2;-13.7;0;2427;2.92
;Tammela;366;19620226;1962;2;26;3325000;6735000;-7.4;-4.7;-8.4;0;2676;3.07
;Tammela;366;19620227;1962;2;27;3325000;6735000;-9.9;-6.4;-15;0;4121;2.46
;Tammela;366;19620228;1962;2;28;3325000;6735000;-7.7;-3.1;-18.6;0;3482;3.14
;Tammela;366;19620301;1962;3;1;3325000;6735000;-10.6;-4;-15.2;0;6483;2.48
;Tammela;366;19620302;1962;3;2;3325000;6735000;-8.1;-6.6;-9.8;0;5262;2.59
;Tammela;366;19620303;1962;3;3;3325000;6735000;-11.1;-7.2;-14.4;0;6598;1.97
;Tammela;366;19620304;1962;3;4;3325000;6735000;-14.9;-7;-22.9;0;7525;1.48
;Tammela;366;19620305;1962;3;5;3325000;6735000;-17.4;-5.6;-26.4;0;7870;1.3
;Tammela;366;19620306;1962;3;6;3325000;6735000;-14.6;-6.8;-24.9;0;6233;1.43
;Tammela;366;19620307;1962;3;7;3325000;6735000;-11.8;-5;-17.5;0;8430;1.48
;Tammela;366;19620308;1962;3;8;3325000;6735000;-13.6;-1.7;-26.4;0;8264;2.16
;Tammela;366;19620309;1962;3;9;3325000;6735000;-4.7;0.9;-11.7;0;7304;3.62
;Tammela;366;19620310;1962;3;10;3325000;6735000;-4.9;-2;-7.4;5;3806;3.49
;Tammela;366;19620311;1962;3;11;3325000;6735000;-5.3;-2.3;-9.5;1;4622;3.61
;Tammela;366;19620312;1962;3;12;3325000;6735000;-13.5;-5.2;-21.8;0;9577;1.78
;Tammela;366;19620313;1962;3;13;3325000;6735000;-11.8;-7.1;-19.3;0;8546;1.95
;Tammela;366;19620314;1962;3;14;3325000;6735000;-11.1;-6.8;-15;0;9551;1.87
;Tammela;366;19620315;1962;3;15;3325000;6735000;-12.7;-3.9;-23.5;0;8945;2.13
;Tammela;366;19620316;1962;3;16;3325000;6735000;-6.7;0.9;-13.9;0;10717;3.23
;Tammela;366;19620317;1962;3;17;3325000;6735000;-5.9;2.1;-13.5;0;10120;3.26
;Tammela;366;19620318;1962;3;18;3325000;6735000;-7.3;-3.2;-11.8;0;7454;2.59
;Tammela;366;19620319;1962;3;19;3325000;6735000;-11;-0.7;-25.6;0;9896;2.32
;Tammela;366;19620320;1962;3;20;3325000;6735000;-5.5;-0.1;-11.6;1;8821;3.37
;Tammela;366;19620321;1962;3;21;3325000;6735000;-4.1;-1.7;-6.1;0;4498;4.09
;Tammela;366;19620322;1962;3;22;3325000;6735000;-3.9;-1.4;-7.4;1;3964;4.17
;Tammela;366;19620323;1962;3;23;3325000;6735000;-6.4;-0.3;-10.9;0;9626;3.08
;Tammela;366;19620324;1962;3;24;3325000;6735000;-8.3;-1.1;-17.6;0;10184;2.89
;Tammela;366;19620325;1962;3;25;3325000;6735000;-5.7;0.3;-13.8;0;5366;3.57
;Tammela;366;19620326;1962;3;26;3325000;6735000;-8.4;2.3;-21.6;1;9804;3.44
;Tammela;366;19620327;1962;3;27;3325000;6735000;0;2.8;-1.6;0;3946;5.4
;Tammela;366;19620328;1962;3;28;3325000;6735000;-3.2;3.2;-8;0;10673;3.35
;Tammela;366;19620329;1962;3;29;3325000;6735000;-4.9;4.1;-12.7;0;12813;2.72
;Tammela;366;19620330;1962;3;30;3325000;6735000;-6.7;3.8;-17.2;0;12538;2.81
;Tammela;366;19620331;1962;3;31;3325000;6735000;-2.4;2.3;-12;3;6030;4.2
;Tammela;366;19620401;1962;4;1;3325000;6735000;1.4;4.7;-0.1;0;7860;5.88
;Tammela;366;19620402;1962;4;2;3325000;6735000;0.6;2.4;-1.2;0;5294;5.43
;Tammela;366;19620403;1962;4;3;3325000;6735000;1.8;5.6;0;4;12001;5.86
;Tammela;366;19620404;1962;4;4;3325000;6735000;2.3;3.7;0.6;4;5118;6.83
;Tammela;366;19620405;1962;4;5;3325000;6735000;2.2;3.4;1.1;5;4402;6.9
;Tammela;366;19620406;1962;4;6;3325000;6735000;2.3;3.5;0;2;5004;6.75
;Tammela;366;19620407;1962;4;7;3325000;6735000;2.1;3.9;0.5;9;6215;6.61
;Tammela;366;19620408;1962;4;8;3325000;6735000;1.3;5;-0.7;0;12468;5.7
;Tammela;366;19620409;1962;4;9;3325000;6735000;2;5;-0.8;1;5408;6.39
;Tammela;366;19620410;1962;4;10;3325000;6735000;2.3;5.9;0.9;0;8834;5.71
;Tammela;366;19620411;1962;4;11;3325000;6735000;1.4;5.3;-1.4;0;7973;5.82
;Tammela;366;19620412;1962;4;12;3325000;6735000;2.7;8.9;-3.1;0;14718;6.14
;Tammela;366;19620413;1962;4;13;3325000;6735000;2.6;7.1;-0.5;0;13057;5.71
;Tammela;366;19620414;1962;4;14;3325000;6735000;2.3;5.8;-0.5;0;9298;5.48
;Tammela;366;19620415;1962;4;15;3325000;6735000;1.9;8.5;-4.4;0;19007;3.64
;Tammela;366;19620416;1962;4;16;3325000;6735000;5.2;13.8;-3.6;0;19480;5.72
;Tammela;366;19620417;1962;4;17;3325000;6735000;6.1;13.5;-2;0;18539;5.8
;Tammela;366;19620418;1962;4;18;3325000;6735000;6.5;12.1;2.3;0;6120;7.71
;Tammela;366;19620419;1962;4;19;3325000;6735000;3.7;8.7;-1.5;0;16607;5.36
;Tammela;366;19620420;1962;4;20;3325000;6735000;5;12.5;-3;0;20012;4.98
;Tammela;366;19620421;1962;4;21;3325000;6735000;6.2;15.8;-3.1;0;18824;5.35
;Tammela;366;19620422;1962;4;22;3325000;6735000;7.1;13.1;1.1;0;16022;6.45
;Tammela;366;19620423;1962;4;23;3325000;6735000;5.5;8.7;2.2;0;6167;8.82
;Tammela;366;19620424;1962;4;24;3325000;6735000;7.2;14.5;0.5;0;20586;6.48
;Tammela;366;19620425;1962;4;25;3325000;6735000;7.8;15.2;-2;0;20645;6.12
;Tammela;366;19620426;1962;4;26;3325000;6735000;7.2;10.4;3.8;5;5549;7.42
;Tammela;366;19620427;1962;4;27;3325000;6735000;7.1;10;4.9;1;6996;7.65
;Tammela;366;19620428;1962;4;28;3325000;6735000;4.6;7.6;2.7;0;10101;5.93
;Tammela;366;19620429;1962;4;29;3325000;6735000;0;4.3;-1.4;3;7104;4.67
;Tammela;366;19620430;1962;4;30;3325000;6735000;0.7;3.7;-1.8;8;5784;5.88
;Tammela;366;19620501;1962;5;1;3325000;6735000;2.9;6.7;-0.5;3;11027;5.84
;Tammela;366;19620502;1962;5;2;3325000;6735000;2;5.3;0.3;4;6209;6.43
;Tammela;366;19620503;1962;5;3;3325000;6735000;3;7.4;0.3;0;10056;6.07
;Tammela;366;19620504;1962;5;4;3325000;6735000;4.5;9.9;-2.2;0;12808;5.54
;Tammela;366;19620505;1962;5;5;3325000;6735000;3.2;5.9;2.1;1;7612;6.15
;Tammela;366;19620506;1962;5;6;3325000;6735000;5.4;10.1;0.8;0;9722;5.97
;Tammela;366;19620507;1962;5;7;3325000;6735000;8.8;14.9;2.4;0;15673;6.37
;Tammela;366;19620508;1962;5;8;3325000;6735000;10.8;16.8;6.2;0;14571;6.93
;Tammela;366;19620509;1962;5;9;3325000;6735000;10.3;15;5.2;0;12620;7.68
;Tammela;366;19620510;1962;5;10;3325000;6735000;9.1;13.5;5.4;0;13779;7.2
;Tammela;366;19620511;1962;5;11;3325000;6735000;6;11.2;-1.2;0;18589;5.54
;Tammela;366;19620512;1962;5;12;3325000;6735000;8.2;14.9;0.5;0;24225;5.32
;Tammela;366;19620513;1962;5;13;3325000;6735000;8.6;16.4;-1.6;0;16813;5.76
;Tammela;366;19620514;1962;5;14;3325000;6735000;9.9;15.5;2.2;0;17880;6.56
;Tammela;366;19620515;1962;5;15;3325000;6735000;10.4;15.3;5.7;0;15040;6.64
;Tammela;366;19620516;1962;5;16;3325000;6735000;9.6;13.4;7.5;0;8512;7.96
;Tammela;366;19620517;1962;5;17;3325000;6735000;10.9;15.9;7.8;0;13596;8.85
;Tammela;366;19620518;1962;5;18;3325000;6735000;9;13.8;6.8;3;10691;9.38
;Tammela;366;19620519;1962;5;19;3325000;6735000;8.9;15.4;1.5;0;20986;7.4
;Tammela;366;19620520;1962;5;20;3325000;6735000;9.9;17;-0.4;8;15900;7.77
;Tammela;366;19620521;1962;5;21;3325000;6735000;10.4;13.8;8.2;0;17521;9.45
;Tammela;366;19620522;1962;5;22;3325000;6735000;9.1;15;2.8;3;15889;8.39
;Tammela;366;19620523;1962;5;23;3325000;6735000;7.7;9.4;5.5;3;10865;9.59
;Tammela;366;19620524;1962;5;24;3325000;6735000;8.1;12.3;6.6;2;12694;8.75
;Tammela;366;19620525;1962;5;25;3325000;6735000;9.5;15.3;5.7;0;15535;8.97
;Tammela;366;19620526;1962;5;26;3325000;6735000;9.3;15.5;2.4;0;20174;8.45
;Tammela;366;19620527;1962;5;27;3325000;6735000;13.1;20;4.3;3;21260;8.56
;Tammela;366;19620528;1962;5;28;3325000;6735000;11.2;15.7;7.9;0;13329;10.63
;Tammela;366;19620529;1962;5;29;3325000;6735000;9.5;13.2;7.2;1;12231;9.85
;Tammela;366;19620530;1962;5;30;3325000;6735000;7.9;11;5.4;0;14071;8.26
;Tammela;366;19620531;1962;5;31;3325000;6735000;5.2;10.3;1.4;3;12614;7.62
;Tammela;366;19620601;1962;6;1;3325000;6735000;7;11.7;1.7;0;18375;6.59
;Tammela;366;19620602;1962;6;2;3325000;6735000;5.9;11.9;0.7;1;18329;6.49
;Tammela;366;19620603;1962;6;3;3325000;6735000;7.3;13.5;-0.4;0;22528;5.63
;Tammela;366;19620604;1962;6;4;3325000;6735000;9.2;14;3.9;0;21798;6.08
;Tammela;366;19620605;1962;6;5;3325000;6735000;8.3;15.3;-1.7;0;25276;4.92
;Tammela;366;19620606;1962;6;6;3325000;6735000;10.8;18.2;0.2;0;28175;6.47
;Tammela;366;19620607;1962;6;7;3325000;6735000;14.3;22;5.2;0;24804;8.81
;Tammela;366;19620608;1962;6;8;3325000;6735000;13.4;18.1;9.1;0;10555;10.27
;Tammela;366;19620609;1962;6;9;3325000;6735000;9.2;13.4;7.5;0;11226;9.96
;Tammela;366;19620610;1962;6;10;3325000;6735000;10.4;14.6;6.9;1;19380;8.82
;Tammela;366;19620611;1962;6;11;3325000;6735000;8.3;14.6;2.7;1;16044;8.09
;Tammela;366;19620612;1962;6;12;3325000;6735000;8.2;14.3;1.4;0;20066;7.23
;Tammela;366;19620613;1962;6;13;3325000;6735000;10;16.1;1.7;0;23971;6.78
;Tammela;366;19620614;1962;6;14;3325000;6735000;10;14.3;5.8;0;12085;9.05
;Tammela;366;19620615;1962;6;15;3325000;6735000;11.2;15.9;2.6;1;17314;10.11
;Tammela;366;19620616;1962;6;16;3325000;6735000;15.8;21.7;9.4;1;27232;9.72
;Tammela;366;19620617;1962;6;17;3325000;6735000;12.7;18.2;10.4;0;14048;10.18
;Tammela;366;19620618;1962;6;18;3325000;6735000;15;21.1;6.9;0;25118;8.89
;Tammela;366;19620619;1962;6;19;3325000;6735000;15.7;23.7;4.2;0;25161;9.44
;Tammela;366;19620620;1962;6;20;3325000;6735000;15.1;23.8;8.4;4;20670;12.13
;Tammela;366;19620621;1962;6;21;3325000;6735000;11.9;15.2;8.6;3;13660;12.02
;Tammela;366;19620622;1962;6;22;3325000;6735000;14.3;21.5;8.8;1;20872;12.16
;Tammela;366;19620623;1962;6;23;3325000;6735000;15.6;18.7;12.4;0;21189;12.43
;Tammela;366;19620624;1962;6;24;3325000;6735000;14.4;22.5;6.7;1;22276;11.18
;Tammela;366;19620625;1962;6;25;3325000;6735000;11.6;15.1;10.3;11;11551;11.91
;Tammela;366;19620626;1962;6;26;3325000;6735000;11.4;15.5;9.5;6;12086;12.05
;Tammela;366;19620627;1962;6;27;3325000;6735000;12.8;18.1;8.7;0;17826;11.44
;Tammela;366;19620628;1962;6;28;3325000;6735000;10.4;15.3;6.4;4;9747;11.46
;Tammela;366;19620629;1962;6;29;3325000;6735000;12.3;17.7;5.7;0;18079;10.81
;Tammela;366;19620630;1962;6;30;3325000;6735000;15.9;22.3;8.9;0;21778;11.69
;Tammela;366;19620701;1962;7;1;3325000;6735000;13.4;19.3;10.7;0;15121;12.39
;Tammela;366;19620702;1962;7;2;3325000;6735000;13.7;19.8;10;2;15829;11.94
;Tammela;366;19620703;1962;7;3;3325000;6735000;12.6;17.2;10.4;2;12352;11.76
;Tammela;366;19620704;1962;7;4;3325000;6735000;14;19.2;9.6;7;17149;12.46
;Tammela;366;19620705;1962;7;5;3325000;6735000;13.3;18.3;10.8;0;16933;11.41
;Tammela;366;19620706;1962;7;6;3325000;6735000;14.2;20.8;5.4;0;21065;10.92
;Tammela;366;19620707;1962;7;7;3325000;6735000;14.2;19.9;7.2;0;19780;11.06
;Tammela;366;19620708;1962;7;8;3325000;6735000;14.7;20.9;6.7;3;22546;11.46
;Tammela;366;19620709;1962;7;9;3325000;6735000;14;20;11.1;10;10228;14.4
;Tammela;366;19620710;1962;7;10;3325000;6735000;13;16.7;11.9;5;11081;13.5
;Tammela;366;19620711;1962;7;11;3325000;6735000;11.4;13.3;9.9;0;8289;12.82
;Tammela;366;19620712;1962;7;12;3325000;6735000;13.8;20.8;10.8;0;9761;13.78
;Tammela;366;19620713;1962;7;13;3325000;6735000;15.3;19.9;12.6;3;13575;15.02
;Tammela;366;19620714;1962;7;14;3325000;6735000;13.7;17.1;11.9;0;11114;13.96
;Tammela;366;19620715;1962;7;15;3325000;6735000;14.2;17.7;11;0;13245;13.08
;Tammela;366;19620716;1962;7;16;3325000;6735000;13.8;16.2;12.2;0;10954;13.15
;Tammela;366;19620717;1962;7;17;3325000;6735000;14.8;20.8;7.2;0;23707;10.84
;Tammela;366;19620718;1962;7;18;3325000;6735000;13.9;20.8;6.1;0;22089;9.57
;Tammela;366;19620719;1962;7;19;3325000;6735000;14.5;20.9;9.6;0;13529;12.03
;Tammela;366;19620720;1962;7;20;3325000;6735000;15.4;22.7;7.3;0;20967;12.01
;Tammela;366;19620721;1962;7;21;3325000;6735000;17.2;23.1;12.6;0;15415;14.24
;Tammela;366;19620722;1962;7;22;3325000;6735000;15.6;19.6;12.1;3;11432;15.92
;Tammela;366;19620723;1962;7;23;3325000;6735000;15.8;20.2;12.1;0;14841;14.33
;Tammela;366;19620724;1962;7;24;3325000;6735000;14.3;18.6;11.4;4;14237;13.68
;Tammela;366;19620725;1962;7;25;3325000;6735000;13.1;16;11;0;9741;12.15
;Tammela;366;19620726;1962;7;26;3325000;6735000;12.6;18.4;6.1;0;19333;9.84
;Tammela;366;19620727;1962;7;27;3325000;6735000;12.9;18.8;7.8;13;16014;11.79
;Tammela;366;19620728;1962;7;28;3325000;6735000;13;18.6;10;4;14900;11.27
;Tammela;366;19620729;1962;7;29;3325000;6735000;14.1;20.7;6.3;0;21198;10.34
;Tammela;366;19620730;1962;7;30;3325000;6735000;13.8;20.3;8.7;0;19085;10.75
;Tammela;366;19620731;1962;7;31;3325000;6735000;13.6;20.8;6.2;2;17459;12.15
