OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;
;;;Lohja;178;19890922;1989;9;22;3325000;6695000;13.7;17.5;10.5;0;10304;13.68;
;;;Lohja;178;19890923;1989;9;23;3325000;6695000;12.9;18.6;10.4;0;12058;12.63;
;;;Lohja;178;19890924;1989;9;24;3325000;6695000;11.6;13.2;6.8;0;3067;14.01;
;;;Lohja;178;19890925;1989;9;25;3325000;6695000;12.7;13.4;12.1;0;4433;13.43;
;;;Lohja;178;19890926;1989;9;26;3325000;6695000;11.9;15.6;9.6;0;7824;12.2;
;;;Lohja;178;19890927;1989;9;27;3325000;6695000;11.8;15.2;7;0;4493;13.24;
;;;Lohja;178;19890928;1989;9;28;3325000;6695000;12.2;13.7;10.6;16;2569;13.42;
;;;Lohja;178;19890929;1989;9;29;3325000;6695000;6.7;10.7;3.5;3;8717;7.47;
;;;Lohja;178;19890930;1989;9;30;3325000;6695000;5.3;7.4;3.8;1;4668;6.84;
;;;Lohja;178;19891001;1989;10;1;3325000;6695000;4.1;7.5;0.2;1;7756;5.5;
;;;Lohja;178;19891002;1989;10;2;3325000;6695000;4.1;6.4;3.2;0;3055;7.85;
;;;Lohja;178;19891003;1989;10;3;3325000;6695000;4.5;7.7;1.6;0;6437;5.81;
;;;Lohja;178;19891004;1989;10;4;3325000;6695000;7.1;11.3;4.1;0;4022;8.71;
;;;Lohja;178;19891005;1989;10;5;3325000;6695000;4.6;9.7;2.2;0;8996;5.77;
;;;Lohja;178;19891006;1989;10;6;3325000;6695000;0.9;6.7;-3.1;0;8341;5.09;
;;;Lohja;178;19891007;1989;10;7;3325000;6695000;2;5.8;-2.4;0;6723;5.86;
;;;Lohja;178;19891008;1989;10;8;3325000;6695000;4.7;7.2;2.9;0;4345;7.2;
;;;Lohja;178;19891009;1989;10;9;3325000;6695000;4.5;7.9;1.5;0;3946;7;
;;;Lohja;178;19891010;1989;10;10;3325000;6695000;4.5;6.1;0.6;2;2409;7.65;
;;;Lohja;178;19891011;1989;10;11;3325000;6695000;5.3;6.3;4.9;0;2311;8.53;
;;;Lohja;178;19891012;1989;10;12;3325000;6695000;4.4;6.2;2.1;0;3232;6.67;
;;;Lohja;178;19891013;1989;10;13;3325000;6695000;3.6;7.2;-1.3;9;2685;7.8;
;;;Lohja;178;19891014;1989;10;14;3325000;6695000;4.4;9.6;0;3;4636;8.29;
;;;Lohja;178;19891015;1989;10;15;3325000;6695000;3.5;7.5;2.3;0;5146;6.88;
;;;Lohja;178;19891016;1989;10;16;3325000;6695000;3.7;9.1;-1.5;0;5445;6.51;
;;;Lohja;178;19891017;1989;10;17;3325000;6695000;3.9;7.3;1.4;0;3479;7.92;
;;;Lohja;178;19891018;1989;10;18;3325000;6695000;3.1;3.7;-1.3;0;3332;6.92;
;;;Lohja;178;19891019;1989;10;19;3325000;6695000;7.1;9;3.4;1;2106;9.64;
;;;Lohja;178;19891020;1989;10;20;3325000;6695000;9.2;10;8.5;0;2049;11.34;
;;;Lohja;178;19891021;1989;10;21;3325000;6695000;9.1;10.4;8.5;9;1866;10.87;
;;;Lohja;178;19891022;1989;10;22;3325000;6695000;9.3;11.1;8.7;2;3526;10.07;
;;;Lohja;178;19891023;1989;10;23;3325000;6695000;8.9;11.8;8;1;2603;10.34;
;;;Lohja;178;19891024;1989;10;24;3325000;6695000;7.9;10;7.8;0;2283;9.93;
;;;Lohja;178;19891025;1989;10;25;3325000;6695000;6.8;8.9;3;4;1681;9.17;
;;;Lohja;178;19891026;1989;10;26;3325000;6695000;6.7;9.5;3.5;0;3351;8.66;
;;;Lohja;178;19891027;1989;10;27;3325000;6695000;5.1;7.6;4.1;0;2517;6.81;
;;;Lohja;178;19891028;1989;10;28;3325000;6695000;4.4;7.6;0.3;1;1631;7.32;
;;;Lohja;178;19891029;1989;10;29;3325000;6695000;5.1;6.4;3;0;2393;7.54;
;;;Lohja;178;19891030;1989;10;30;3325000;6695000;4.8;5.7;4.5;0;1492;7.68;
;;;Lohja;178;19891031;1989;10;31;3325000;6695000;3.7;5;2.9;0;1503;7.4;
;;;Lohja;178;19891101;1989;11;1;3325000;6695000;3.7;4.3;3.1;0;1438;7.6;
;;;Lohja;178;19891102;1989;11;2;3325000;6695000;3.4;5.6;2.1;0;1721;7.81;
;;;Lohja;178;19891103;1989;11;3;3325000;6695000;3.2;5.1;1.3;0;1769;7.58;
;;;Lohja;178;19891104;1989;11;4;3325000;6695000;4.5;5.7;1.9;12;1291;7.44;
;;;Lohja;178;19891105;1989;11;5;3325000;6695000;5.8;6.8;4;13;1323;9;
;;;Lohja;178;19891106;1989;11;6;3325000;6695000;7.4;8.8;6.8;0;1737;9.75;
;;;Lohja;178;19891107;1989;11;7;3325000;6695000;6.3;7.7;6.3;1;1297;9.42;
;;;Lohja;178;19891108;1989;11;8;3325000;6695000;5.3;6.3;3.9;2;1272;8.34;
;;;Lohja;178;19891109;1989;11;9;3325000;6695000;5.6;6.9;4.9;4;1131;9.12;
;;;Lohja;178;19891110;1989;11;10;3325000;6695000;5.9;7.1;5.1;0;1176;9.24;
;;;Lohja;178;19891111;1989;11;11;3325000;6695000;6.4;6.5;3.9;0;1587;8.57;
;;;Lohja;178;19891112;1989;11;12;3325000;6695000;7.7;8.8;5.8;0;1315;9.93;
;;;Lohja;178;19891113;1989;11;13;3325000;6695000;4.4;8.5;1.7;0;1713;8;
;;;Lohja;178;19891114;1989;11;14;3325000;6695000;0.9;3;-1.1;7;1333;6.18;
;;;Lohja;178;19891115;1989;11;15;3325000;6695000;-0.3;1.1;-0.4;0;1408;5.21;
;;;Lohja;178;19891116;1989;11;16;3325000;6695000;-1;0.3;-4.6;0;1975;4.41;
;;;Lohja;178;19891117;1989;11;17;3325000;6695000;1.5;3.6;-3.2;0;1031;6.74;
;;;Lohja;178;19891118;1989;11;18;3325000;6695000;2.8;4;0.5;0;1043;6.37;
;;;Lohja;178;19891119;1989;11;19;3325000;6695000;4.5;5.5;3.5;0;1782;7.43;
;;;Lohja;178;19891120;1989;11;20;3325000;6695000;-0.3;5.6;-2.7;0;1173;5.49;
;;;Lohja;178;19891121;1989;11;21;3325000;6695000;-3.4;-1.4;-8.4;12;1242;3.93;
;;;Lohja;178;19891122;1989;11;22;3325000;6695000;-3;-0.9;-4.4;8;929;4.59;
;;;Lohja;178;19891123;1989;11;23;3325000;6695000;-7.3;-4.3;-10;0;1214;3.08;
;;;Lohja;178;19891124;1989;11;24;3325000;6695000;-12.2;-9.5;-13.3;0;1598;2.03;
;;;Lohja;178;19891125;1989;11;25;3325000;6695000;-9.4;-5.9;-18.2;1;1374;2.44;
;;;Lohja;178;19891126;1989;11;26;3325000;6695000;-8.1;-1.1;-8.9;1;898;3.96;
;;;Lohja;178;19891127;1989;11;27;3325000;6695000;-13;-7.7;-21.4;0;1064;1.97;
;;;Lohja;178;19891128;1989;11;28;3325000;6695000;-11.1;-8.9;-18.1;0;1365;1.67;
;;;Lohja;178;19891129;1989;11;29;3325000;6695000;-2.4;1.3;-14.2;0;843;5.48;
;;;Lohja;178;19891130;1989;11;30;3325000;6695000;1.2;1.7;0.6;0;901;6.2;
;;;Lohja;178;19891201;1989;12;1;3325000;6695000;1.9;4.5;0.1;0;943;6.05;
;;;Lohja;178;19891202;1989;12;2;3325000;6695000;1;2.6;-1.6;0;907;5.87;
;;;Lohja;178;19891203;1989;12;3;3325000;6695000;1.5;4.9;-1.2;0;1080;5.26;
;;;Lohja;178;19891204;1989;12;4;3325000;6695000;-2.1;3.4;-4.5;0;1041;3.48;
;;;Lohja;178;19891205;1989;12;5;3325000;6695000;-6.3;-4.4;-8.9;0;1146;2.61;
;;;Lohja;178;19891206;1989;12;6;3325000;6695000;-4.4;-0.4;-9.6;8;657;4.63;
;;;Lohja;178;19891207;1989;12;7;3325000;6695000;-8.5;-0.3;-13.7;0;1107;2.69;
;;;Lohja;178;19891208;1989;12;8;3325000;6695000;-11.2;-9.3;-14.7;0;1076;2.31;
;;;Lohja;178;19891209;1989;12;9;3325000;6695000;-13.7;-8.7;-15.6;0;1043;1.93;
;;;Lohja;178;19891210;1989;12;10;3325000;6695000;-13.1;-6.6;-23.6;12;753;2.09;
;;;Lohja;178;19891211;1989;12;11;3325000;6695000;-12.2;-5;-15.8;0;859;2.49;
;;;Lohja;178;19891212;1989;12;12;3325000;6695000;-15.9;-12.6;-24.8;4;867;1.66;
;;;Lohja;178;19891213;1989;12;13;3325000;6695000;-11.6;-4.5;-12.7;3;640;2.86;
;;;Lohja;178;19891214;1989;12;14;3325000;6695000;-20.7;-12.1;-25.4;0;949;1.08;
;;;Lohja;178;19891215;1989;12;15;3325000;6695000;-23.1;-22.4;-28.4;0;949;1.01;
;;;Lohja;178;19891216;1989;12;16;3325000;6695000;-10;-2.7;-28.8;1;600;3.42;
;;;Lohja;178;19891217;1989;12;17;3325000;6695000;-5.4;-1.3;-7;0;591;3.7;
;;;Lohja;178;19891218;1989;12;18;3325000;6695000;-2.6;1.2;-6.6;2;566;4.83;
;;;Lohja;178;19891219;1989;12;19;3325000;6695000;2.2;4.1;0.2;6;552;7.39;
;;;Lohja;178;19891220;1989;12;20;3325000;6695000;-0.5;3.9;-1.2;0;804;5.42;
;;;Lohja;178;19891221;1989;12;21;3325000;6695000;-2.7;-0.3;-8.4;10;737;4.45;
;;;Lohja;178;19891222;1989;12;22;3325000;6695000;-0.8;3.5;-1.7;0;568;5.91;
;;;Lohja;178;19891223;1989;12;23;3325000;6695000;-2.4;-0.8;-4.4;2;607;4.23;
;;;Lohja;178;19891224;1989;12;24;3325000;6695000;-2.5;-0.9;-3.8;0;579;5.1;
;;;Lohja;178;19891225;1989;12;25;3325000;6695000;-0.6;1.9;-6.2;0;585;5.79;
;;;Lohja;178;19891226;1989;12;26;3325000;6695000;2.2;2.8;1.4;1;569;7.15;
;;;Lohja;178;19891227;1989;12;27;3325000;6695000;1.6;2.6;1.4;7;511;6.84;
;;;Lohja;178;19891228;1989;12;28;3325000;6695000;0;1.6;0;0;535;6.11;
;;;Lohja;178;19891229;1989;12;29;3325000;6695000;-2.8;0.3;-3.7;0;556;4.85;
;;;Lohja;178;19891230;1989;12;30;3325000;6695000;-2.9;-2.1;-4.7;0;620;4.7;
;;;Lohja;178;19891231;1989;12;31;3325000;6695000;-3.1;-1.6;-2.5;0;665;4.8;
;;;Lohja;178;19900101;1990;1;1;3325000;6695000;-4.9;-1.8;-9.9;0;741;4.05;
;;;Lohja;178;19900102;1990;1;2;3325000;6695000;-4.8;-2.8;-5.2;0;675;4.11;
;;;Lohja;178;19900103;1990;1;3;3325000;6695000;-8.3;-5.2;-13.9;1;966;2.45;
;;;Lohja;178;19900104;1990;1;4;3325000;6695000;-3.9;-0.8;-12.5;4;671;4.67;
;;;Lohja;178;19900105;1990;1;5;3325000;6695000;-1.5;-0.5;-2.2;0;722;5.26;
;;;Lohja;178;19900106;1990;1;6;3325000;6695000;-1.8;-1.5;-2.3;0;680;5.12;
;;;Lohja;178;19900107;1990;1;7;3325000;6695000;-0.4;0.8;-3.1;0;683;5.56;
;;;Lohja;178;19900108;1990;1;8;3325000;6695000;0.3;1.5;0.3;2;717;6.15;
;;;Lohja;178;19900109;1990;1;9;3325000;6695000;-0.2;1;-2.8;3;982;5.43;
;;;Lohja;178;19900110;1990;1;10;3325000;6695000;-0.1;2;-2.2;0;1204;4.88;
;;;Lohja;178;19900111;1990;1;11;3325000;6695000;-4.1;-0.1;-5.4;2;726;4.84;
;;;Lohja;178;19900112;1990;1;12;3325000;6695000;-12.4;-5.5;-17.1;0;1095;1.67;
;;;Lohja;178;19900113;1990;1;13;3325000;6695000;-11.1;-8.3;-15.2;9;703;2.48;
;;;Lohja;178;19900114;1990;1;14;3325000;6695000;-13.7;-8.4;-21.1;0;1355;1.81;
;;;Lohja;178;19900115;1990;1;15;3325000;6695000;-7.5;-1.4;-22.5;9;841;3.67;
;;;Lohja;178;19900116;1990;1;16;3325000;6695000;-2.1;0.7;-1.5;0;788;5.49;
;;;Lohja;178;19900117;1990;1;17;3325000;6695000;-1.8;2.2;-10.1;4;861;4.7;
;;;Lohja;178;19900118;1990;1;18;3325000;6695000;-3.6;2.7;-10.3;0;1010;4.73;
;;;Lohja;178;19900119;1990;1;19;3325000;6695000;-9.5;-8.6;-15.4;2;1539;2.2;
;;;Lohja;178;19900120;1990;1;20;3325000;6695000;-3.5;1.5;-14.5;0;994;4.9;
;;;Lohja;178;19900121;1990;1;21;3325000;6695000;-4.6;0.1;-7.1;0;1029;3.9;
;;;Lohja;178;19900122;1990;1;22;3325000;6695000;-5.6;-4.2;-8.6;5;1055;3.53;
;;;Lohja;178;19900123;1990;1;23;3325000;6695000;0;1.9;-4.2;10;910;5.89;
;;;Lohja;178;19900124;1990;1;24;3325000;6695000;1.6;3;1;6;868;6.74;
;;;Lohja;178;19900125;1990;1;25;3325000;6695000;0.6;1.2;0;1;1135;5.95;
;;;Lohja;178;19900126;1990;1;26;3325000;6695000;0.7;2;-0.4;20;1009;6.08;
;;;Lohja;178;19900127;1990;1;27;3325000;6695000;-1.7;2.1;-4.4;0;1113;5.14;
;;;Lohja;178;19900128;1990;1;28;3325000;6695000;-2.6;-1.4;-4.8;4;1237;4.42;
;;;Lohja;178;19900129;1990;1;29;3325000;6695000;0.7;2.3;-1.4;3;1296;6.56;
;;;Lohja;178;19900130;1990;1;30;3325000;6695000;0.6;2.1;-0.3;1;1262;5.87;
;;;Lohja;178;19900131;1990;1;31;3325000;6695000;1.5;2.7;0.3;3;1155;6.63;
;;;Lohja;178;19900201;1990;2;1;3325000;6695000;2.4;3.3;1.7;0;1108;6.94;
;;;Lohja;178;19900202;1990;2;2;3325000;6695000;2.2;3.3;1.1;2;989;7.01;
;;;Lohja;178;19900203;1990;2;3;3325000;6695000;2.1;2.6;1.2;0;1315;6.77;
;;;Lohja;178;19900204;1990;2;4;3325000;6695000;1.5;2.6;0.3;2;1345;6.74;
;;;Lohja;178;19900205;1990;2;5;3325000;6695000;2.5;4.3;0.2;0;1467;7.12;
;;;Lohja;178;19900206;1990;2;6;3325000;6695000;3.6;5.1;3.1;0;1584;7.53;
;;;Lohja;178;19900207;1990;2;7;3325000;6695000;3.1;3.7;0.4;21;2588;6.53;
;;;Lohja;178;19900208;1990;2;8;3325000;6695000;2.7;4.9;2.1;8;1373;7.47;
;;;Lohja;178;19900209;1990;2;9;3325000;6695000;0.2;2.4;-1.6;0;3097;5.3;
;;;Lohja;178;19900210;1990;2;10;3325000;6695000;0.4;3;-2.4;0;1935;6.06;
;;;Lohja;178;19900211;1990;2;11;3325000;6695000;0.6;1.5;-1.6;1;1632;5.9;
;;;Lohja;178;19900212;1990;2;12;3325000;6695000;1.3;2.4;-0.1;1;1723;6.55;
;;;Lohja;178;19900213;1990;2;13;3325000;6695000;0.1;1.7;-0.8;2;1817;5.7;
;;;Lohja;178;19900214;1990;2;14;3325000;6695000;-0.7;-0.2;-0.5;6;1639;5.67;
;;;Lohja;178;19900215;1990;2;15;3325000;6695000;-1.5;-0.3;-2.2;0;2273;5.11;
;;;Lohja;178;19900216;1990;2;16;3325000;6695000;-3.2;-0.8;-4.9;0;3083;4.73;
;;;Lohja;178;19900217;1990;2;17;3325000;6695000;-5.6;-1.7;-8.9;0;3081;3.98;
;;;Lohja;178;19900218;1990;2;18;3325000;6695000;-5.4;-2.9;-12.5;0;1865;3.64;
;;;Lohja;178;19900219;1990;2;19;3325000;6695000;-2.3;-0.8;-5.6;8;1945;4.57;
;;;Lohja;178;19900220;1990;2;20;3325000;6695000;3.7;6.4;-0.8;2;2127;7.85;
;;;Lohja;178;19900221;1990;2;21;3325000;6695000;5;8.4;3.4;6;4995;6.9;
;;;Lohja;178;19900222;1990;2;22;3325000;6695000;3.5;6.6;0.8;0;5094;6.44;
;;;Lohja;178;19900223;1990;2;23;3325000;6695000;4.5;9.8;1.9;0;5657;7.15;
;;;Lohja;178;19900224;1990;2;24;3325000;6695000;4.4;7.3;2.8;4;4173;7.87;
;;;Lohja;178;19900225;1990;2;25;3325000;6695000;3.2;5.5;1.6;11;2172;6.97;
;;;Lohja;178;19900226;1990;2;26;3325000;6695000;1.4;3.9;-0.8;13;2320;5.83;
;;;Lohja;178;19900227;1990;2;27;3325000;6695000;0.8;3.1;0.4;17;2428;6.62;
;;;Lohja;178;19900228;1990;2;28;3325000;6695000;-0.8;0.9;-2;0;2318;4.89;
;;;Lohja;178;19900301;1990;3;1;3325000;6695000;-1;0.1;-2.1;0;3516;4.7;
;;;Lohja;178;19900302;1990;3;2;3325000;6695000;-1.6;0.2;-3.9;0;2905;4.43;
;;;Lohja;178;19900303;1990;3;3;3325000;6695000;-3.5;-0.3;-5.8;0;7617;2.75;
;;;Lohja;178;19900304;1990;3;4;3325000;6695000;-0.6;1.1;-4.7;3;2272;5.21;
;;;Lohja;178;19900305;1990;3;5;3325000;6695000;0.9;2.5;-2.5;7;2617;5.86;
;;;Lohja;178;19900306;1990;3;6;3325000;6695000;0.9;3.4;-0.6;0;6953;4.67;
;;;Lohja;178;19900307;1990;3;7;3325000;6695000;-1.2;0;-1.9;5;5849;4.07;
;;;Lohja;178;19900308;1990;3;8;3325000;6695000;0.6;4.6;-1.8;0;3293;5.53;
;;;Lohja;178;19900309;1990;3;9;3325000;6695000;0.3;2.6;-1.4;10;2881;6.1;
;;;Lohja;178;19900310;1990;3;10;3325000;6695000;-0.4;1.8;-2.5;0;7886;4.04;
;;;Lohja;178;19900311;1990;3;11;3325000;6695000;-0.9;2.1;-3.4;2;6468;4.15;
;;;Lohja;178;19900312;1990;3;12;3325000;6695000;-1.1;0.4;-2.4;1;4510;4.93;
;;;Lohja;178;19900313;1990;3;13;3325000;6695000;-3.4;-0.9;-5.1;0;8640;2.88;
;;;Lohja;178;19900314;1990;3;14;3325000;6695000;-6.8;1.4;-14.8;0;10276;2.63;
;;;Lohja;178;19900315;1990;3;15;3325000;6695000;0.7;3.2;-3.7;1;3888;5.77;
;;;Lohja;178;19900316;1990;3;16;3325000;6695000;4.9;6.5;3.1;1;2837;8.2;
;;;Lohja;178;19900317;1990;3;17;3325000;6695000;6.9;11.8;3.5;0;7750;8.65;
;;;Lohja;178;19900318;1990;3;18;3325000;6695000;6.6;12.5;1.2;0;10185;8.13;
;;;Lohja;178;19900319;1990;3;19;3325000;6695000;7.7;12.7;1.8;0;11660;7.65;
;;;Lohja;178;19900320;1990;3;20;3325000;6695000;4.7;9.2;3;0;6759;6.09;
;;;Lohja;178;19900321;1990;3;21;3325000;6695000;2.2;7.1;-1.4;15;7867;5.9;
;;;Lohja;178;19900322;1990;3;22;3325000;6695000;4.3;7.4;0.7;0;6152;7.41;
;;;Lohja;178;19900323;1990;3;23;3325000;6695000;3.2;6.3;1.3;0;9747;5.61;
;;;Lohja;178;19900324;1990;3;24;3325000;6695000;2.6;5.7;-2.8;6;4203;6.7;
;;;Lohja;178;19900325;1990;3;25;3325000;6695000;4.1;7.3;1.8;0;10008;6.05;
;;;Lohja;178;19900326;1990;3;26;3325000;6695000;1.7;4.9;-0.2;0;10800;4.64;
;;;Lohja;178;19900327;1990;3;27;3325000;6695000;-1;5.9;-6.6;0;13989;4.06;
;;;Lohja;178;19900328;1990;3;28;3325000;6695000;0.1;5.6;-5.1;0;13962;4.66;
;;;Lohja;178;19900329;1990;3;29;3325000;6695000;1;6.4;-4.6;0;8831;5.31;
;;;Lohja;178;19900330;1990;3;30;3325000;6695000;3.6;8.9;-0.8;0;13735;5.69;
;;;Lohja;178;19900331;1990;3;31;3325000;6695000;3.4;6.4;1.7;0;15062;3.56;
;;;Lohja;178;19900401;1990;4;1;3325000;6695000;5.1;10.2;-1.1;0;12517;5.05;
;;;Lohja;178;19900402;1990;4;2;3325000;6695000;2.2;6.2;-0.2;11;6060;5.42;
;;;Lohja;178;19900403;1990;4;3;3325000;6695000;4.3;10.3;-0.1;2;4390;7.81;
;;;Lohja;178;19900404;1990;4;4;3325000;6695000;5;8.6;3.1;0;12697;6.33;
;;;Lohja;178;19900405;1990;4;5;3325000;6695000;-0.5;3.8;-3.9;0;12529;3.73;
;;;Lohja;178;19900406;1990;4;6;3325000;6695000;3.6;7.8;-0.3;3;9741;5.84;
;;;Lohja;178;19900407;1990;4;7;3325000;6695000;-1.5;3.2;-2.6;0;10351;4.19;
;;;Lohja;178;19900408;1990;4;8;3325000;6695000;-0.5;3.4;-3.3;0;16108;2.83;
;;;Lohja;178;19900409;1990;4;9;3325000;6695000;2.7;7.3;-2.4;0;14877;5.76;
;;;Lohja;178;19900410;1990;4;10;3325000;6695000;3.9;8.7;1.1;0;15854;6.05;
;;;Lohja;178;19900411;1990;4;11;3325000;6695000;2.5;7.6;-2.1;0;13119;5.38;
;;;Lohja;178;19900412;1990;4;12;3325000;6695000;3.5;11.2;-3.6;0;18380;4.79;
;;;Lohja;178;19900413;1990;4;13;3325000;6695000;3.2;9;-1.9;0;12303;6.82;
;;;Lohja;178;19900414;1990;4;14;3325000;6695000;2.4;8.4;0.3;0;13057;6.71;
;;;Lohja;178;19900415;1990;4;15;3325000;6695000;6.3;13.7;-0.4;0;18033;6.57;
;;;Lohja;178;19900416;1990;4;16;3325000;6695000;8.2;13.3;5.7;0;13412;8.45;
;;;Lohja;178;19900417;1990;4;17;3325000;6695000;5.9;10.6;2.5;0;12454;7.29;
;;;Lohja;178;19900418;1990;4;18;3325000;6695000;6.5;13.8;-1.1;0;18590;6.49;
;;;Lohja;178;19900419;1990;4;19;3325000;6695000;4.7;9.9;-1.4;3;11095;7.64;
;;;Lohja;178;19900420;1990;4;20;3325000;6695000;9.4;15.3;4.8;0;11951;8.99;
;;;Lohja;178;19900421;1990;4;21;3325000;6695000;9.9;16.9;5.3;4;16437;8.55;
;;;Lohja;178;19900422;1990;4;22;3325000;6695000;9.6;15.2;6;0;14934;7.45;
;;;Lohja;178;19900423;1990;4;23;3325000;6695000;8.6;16.5;0.2;0;18196;7.72;
;;;Lohja;178;19900424;1990;4;24;3325000;6695000;9.4;15.8;2.6;0;18667;7.92;
;;;Lohja;178;19900425;1990;4;25;3325000;6695000;10;17.9;1.5;0;19867;7.4;
;;;Lohja;178;19900426;1990;4;26;3325000;6695000;9.8;16.8;1.4;0;20520;6.09;
;;;Lohja;178;19900427;1990;4;27;3325000;6695000;8.8;15.5;-0.1;0;19420;6.95;
;;;Lohja;178;19900428;1990;4;28;3325000;6695000;9.3;13.1;3.1;0;18917;7.33;
;;;Lohja;178;19900429;1990;4;29;3325000;6695000;6.7;12.4;-2;0;17095;6.8;
;;;Lohja;178;19900430;1990;4;30;3325000;6695000;12.6;20;5.6;0;20540;9;
;;;Lohja;178;19900501;1990;5;1;3325000;6695000;10.8;15.7;6.7;0;22119;5.59;
;;;Lohja;178;19900502;1990;5;2;3325000;6695000;11.3;19.9;1.5;0;20414;8.55;
;;;Lohja;178;19900503;1990;5;3;3325000;6695000;15.7;23.4;6.2;0;23255;9.7;
;;;Lohja;178;19900504;1990;5;4;3325000;6695000;12.7;18.3;9.2;0;23048;7.04;
;;;Lohja;178;19900505;1990;5;5;3325000;6695000;14.9;22.9;6;0;25463;9.65;
;;;Lohja;178;19900506;1990;5;6;3325000;6695000;14.9;21.5;6.5;1;23635;9.85;
;;;Lohja;178;19900507;1990;5;7;3325000;6695000;12.7;18.2;9.5;0;21654;7.95;
;;;Lohja;178;19900508;1990;5;8;3325000;6695000;7.8;13.3;0.5;0;24155;5.17;
;;;Lohja;178;19900509;1990;5;9;3325000;6695000;11.5;16;7;0;24795;6.34;
;;;Lohja;178;19900510;1990;5;10;3325000;6695000;10.4;17.7;-0.1;0;20318;7.54;
;;;Lohja;178;19900511;1990;5;11;3325000;6695000;8.9;15;5;0;23225;5.77;
;;;Lohja;178;19900512;1990;5;12;3325000;6695000;7.9;16;-1.5;0;24935;4.6;
;;;Lohja;178;19900513;1990;5;13;3325000;6695000;9.8;16.5;0.4;0;23713;5.45;
;;;Lohja;178;19900514;1990;5;14;3325000;6695000;9.8;14.4;2.3;2;19457;7.71;
;;;Lohja;178;19900515;1990;5;15;3325000;6695000;10.9;13;9.7;5;8851;11.17;
;;;Lohja;178;19900516;1990;5;16;3325000;6695000;9.6;12.6;7.3;3;11430;9.72;
;;;Lohja;178;19900517;1990;5;17;3325000;6695000;6.4;10;3.5;0;12284;6.01;
;;;Lohja;178;19900518;1990;5;18;3325000;6695000;4.5;10;2.2;2;17984;5.99;
;;;Lohja;178;19900519;1990;5;19;3325000;6695000;5.8;10.1;0.8;0;19311;4.15;
;;;Lohja;178;19900520;1990;5;20;3325000;6695000;7.4;11.9;1.9;0;19132;5.2;
;;;Lohja;178;19900521;1990;5;21;3325000;6695000;7.3;13.2;0.4;0;18802;7.17;
;;;Lohja;178;19900522;1990;5;22;3325000;6695000;8.1;12.1;4.4;9;13917;9.26;
;;;Lohja;178;19900523;1990;5;23;3325000;6695000;9.1;14.3;5.1;0;20013;7.79;
;;;Lohja;178;19900524;1990;5;24;3325000;6695000;10.1;14.8;6.4;0;16318;9.19;
;;;Lohja;178;19900525;1990;5;25;3325000;6695000;8;13.2;5.1;11;15161;9.31;
;;;Lohja;178;19900526;1990;5;26;3325000;6695000;7.8;11.1;6;0;12734;7.96;
;;;Lohja;178;19900527;1990;5;27;3325000;6695000;7;9.5;4.8;0;13997;7.39;
;;;Lohja;178;19900528;1990;5;28;3325000;6695000;8.2;12.3;3.4;0;21166;6.58;
;;;Lohja;178;19900529;1990;5;29;3325000;6695000;8.2;13.7;0.2;0;22034;5.86;
;;;Lohja;178;19900530;1990;5;30;3325000;6695000;9.3;15.4;2.2;0;23651;6.65;
;;;Lohja;178;19900531;1990;5;31;3325000;6695000;12.5;18.1;3.1;0;18409;9.45;
;;;Lohja;178;19900601;1990;6;1;3325000;6695000;14.2;20.2;6.8;0;26117;9.16;
;;;Lohja;178;19900602;1990;6;2;3325000;6695000;13.4;17.4;9.2;0;14410;10.98;
;;;Lohja;178;19900603;1990;6;3;3325000;6695000;16.8;22.6;10.3;0;27810;10.49;
;;;Lohja;178;19900604;1990;6;4;3325000;6695000;16.3;23.1;7.4;0;24452;10.08;
;;;Lohja;178;19900605;1990;6;5;3325000;6695000;17.5;22.1;13.3;0;21822;11.76;
;;;Lohja;178;19900606;1990;6;6;3325000;6695000;13.7;18.7;9.7;0;23908;9.56;
;;;Lohja;178;19900607;1990;6;7;3325000;6695000;12.1;17.7;8.7;0;22526;8.1;
;;;Lohja;178;19900608;1990;6;8;3325000;6695000;12.8;17.8;6.6;0;27051;7.25;
;;;Lohja;178;19900609;1990;6;9;3325000;6695000;14.3;20.9;5.3;0;23622;8.13;
;;;Lohja;178;19900610;1990;6;10;3325000;6695000;15.2;22.4;7.9;0;26531;10.05;
;;;Lohja;178;19900611;1990;6;11;3325000;6695000;15.2;21;8.6;0;25144;10.29;
;;;Lohja;178;19900612;1990;6;12;3325000;6695000;13.3;18.4;5.8;0;20559;8.89;
;;;Lohja;178;19900613;1990;6;13;3325000;6695000;12;17.3;7.7;7;21550;9.14;
;;;Lohja;178;19900614;1990;6;14;3325000;6695000;10.9;13.8;8.1;3;15638;10.13;
;;;Lohja;178;19900615;1990;6;15;3325000;6695000;11.3;15.7;5.4;0;17444;8.8;
;;;Lohja;178;19900616;1990;6;16;3325000;6695000;9;13;8.1;3;12633;9.14;
;;;Lohja;178;19900617;1990;6;17;3325000;6695000;10;13.4;6.9;0;16066;9.63;
;;;Lohja;178;19900618;1990;6;18;3325000;6695000;11.6;15.9;5.5;0;17003;9.65;
;;;Lohja;178;19900619;1990;6;19;3325000;6695000;12.8;18.6;6.1;0;23343;9.96;
