OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;;;;;;
;;;Viitasaari;1655;19830201;1983;2;1;3455000;6995000;-20.9;-17;-25.6;0;1557;0.97;;;;;;
;;;Viitasaari;1655;19830202;1983;2;2;3455000;6995000;-17.3;-14.2;-26.1;0;1031;1.4;;;;;;
;;;Viitasaari;1655;19830203;1983;2;3;3455000;6995000;-21.3;-16.5;-24.9;0;1701;0.91;;;;;;
;;;Viitasaari;1655;19830204;1983;2;4;3455000;6995000;-23.2;-18.4;-28.9;0;1536;0.81;;;;;;
;;;Viitasaari;1655;19830205;1983;2;5;3455000;6995000;-17.1;-13.6;-24.4;0;1524;1.53;;;;;;
;;;Viitasaari;1655;19830206;1983;2;6;3455000;6995000;-16.5;-13.2;-21;0;1710;1.45;;;;;;
;;;Viitasaari;1655;19830207;1983;2;7;3455000;6995000;-23.3;-16.4;-28.6;0;2167;0.72;;;;;;
;;;Viitasaari;1655;19830208;1983;2;8;3455000;6995000;-24.1;-18;-28.4;0;2264;0.74;;;;;;
;;;Viitasaari;1655;19830209;1983;2;9;3455000;6995000;-18.1;-8;-28.6;5;1586;1.62;;;;;;
;;;Viitasaari;1655;19830210;1983;2;10;3455000;6995000;-4.8;-3.6;-8.5;0;1295;3.84;;;;;;
;;;Viitasaari;1655;19830211;1983;2;11;3455000;6995000;-6.1;-3.9;-7.9;0;1259;3.47;;;;;;
;;;Viitasaari;1655;19830212;1983;2;12;3455000;6995000;-16.4;-7.5;-22.5;0;2783;1.63;;;;;;
;;;Viitasaari;1655;19830213;1983;2;13;3455000;6995000;-11.1;-6.7;-20;0;2170;2.37;;;;;;
;;;Viitasaari;1655;19830214;1983;2;14;3455000;6995000;-16.7;-11;-21.6;0;3084;1.39;;;;;;
;;;Viitasaari;1655;19830215;1983;2;15;3455000;6995000;-5.9;-0.4;-19.4;0;1740;3.77;;;;;;
;;;Viitasaari;1655;19830216;1983;2;16;3455000;6995000;-6.3;-2.5;-8.3;0;3372;2.75;;;;;;
;;;Viitasaari;1655;19830217;1983;2;17;3455000;6995000;-1.6;1.6;-8;0;3281;4.45;;;;;;
;;;Viitasaari;1655;19830218;1983;2;18;3455000;6995000;-4.1;0.9;-8.1;0;3108;4.35;;;;;;
;;;Viitasaari;1655;19830219;1983;2;19;3455000;6995000;-3.7;1.8;-10.8;0;3047;4.79;;;;;;
;;;Viitasaari;1655;19830220;1983;2;20;3455000;6995000;-6;0.7;-11.8;0;2431;3.37;;;;;;
;;;Viitasaari;1655;19830221;1983;2;21;3455000;6995000;-17.2;-11.4;-22.1;0;4137;1.46;;;;;;
;;;Viitasaari;1655;19830222;1983;2;22;3455000;6995000;-6.5;-2.7;-19.9;0;3050;3.49;;;;;;
;;;Viitasaari;1655;19830223;1983;2;23;3455000;6995000;-4.6;0.7;-9.2;0;4308;4.29;;;;;;
;;;Viitasaari;1655;19830224;1983;2;24;3455000;6995000;-4.8;-0.4;-11.7;0;4468;4.2;;;;;;
;;;Viitasaari;1655;19830225;1983;2;25;3455000;6995000;0.6;3.6;-4.2;0;3049;5.21;;;;;;
;;;Viitasaari;1655;19830226;1983;2;26;3455000;6995000;-5.3;2.6;-9.5;0;4978;2.89;;;;;;
;;;Viitasaari;1655;19830227;1983;2;27;3455000;6995000;-12.8;-5.5;-18.8;0;5264;1.87;;;;;;
;;;Viitasaari;1655;19830228;1983;2;28;3455000;6995000;-17.7;-8.8;-24.8;0;5438;1.37;;;;;;
;;;Viitasaari;1655;19830301;1983;3;1;3455000;6995000;-18.3;-9.1;-25.4;0;4413;1.42;;;;;;
;;;Viitasaari;1655;19830302;1983;3;2;3455000;6995000;-15.7;-5.6;-24.6;0;5802;1.68;;;;;;
;;;Viitasaari;1655;19830303;1983;3;3;3455000;6995000;-12.8;-5.6;-19.9;0;4576;2.12;;;;;;
;;;Viitasaari;1655;19830304;1983;3;4;3455000;6995000;-6.9;-2.3;-16.3;0;2399;3.8;;;;;;
;;;Viitasaari;1655;19830305;1983;3;5;3455000;6995000;-1.4;-0.3;-3.2;0;2575;4.82;;;;;;
;;;Viitasaari;1655;19830306;1983;3;6;3455000;6995000;-6.2;-2.4;-8.1;0;5986;2.87;;;;;;
;;;Viitasaari;1655;19830307;1983;3;7;3455000;6995000;-13.2;-5.5;-22.3;0;7026;1.99;;;;;;
;;;Viitasaari;1655;19830308;1983;3;8;3455000;6995000;-10.7;-5.3;-15.3;0;7442;1.85;;;;;;
;;;Viitasaari;1655;19830309;1983;3;9;3455000;6995000;-17.7;-7.4;-28.1;0;7593;1.3;;;;;;
;;;Viitasaari;1655;19830310;1983;3;10;3455000;6995000;-15.4;-6.8;-25.7;0;7964;1.33;;;;;;
;;;Viitasaari;1655;19830311;1983;3;11;3455000;6995000;-9.5;-3.9;-15.8;0;7178;2.33;;;;;;
;;;Viitasaari;1655;19830312;1983;3;12;3455000;6995000;-8.7;-3.5;-14.4;0;5795;2.74;;;;;;
;;;Viitasaari;1655;19830313;1983;3;13;3455000;6995000;-3.4;3.6;-12.4;0;4819;4.18;;;;;;
;;;Viitasaari;1655;19830314;1983;3;14;3455000;6995000;2.1;5.3;-1.3;5;5347;5.77;;;;;;
;;;Viitasaari;1655;19830315;1983;3;15;3455000;6995000;0.4;3.3;-0.2;1;2864;5.94;;;;;;
;;;Viitasaari;1655;19830316;1983;3;16;3455000;6995000;0.4;1.3;-0.9;0;3047;5.98;;;;;;
;;;Viitasaari;1655;19830317;1983;3;17;3455000;6995000;1.2;2;0.4;0;2162;6.45;;;;;;
;;;Viitasaari;1655;19830318;1983;3;18;3455000;6995000;1.2;2.6;0.1;1;2874;6.14;;;;;;
;;;Viitasaari;1655;19830319;1983;3;19;3455000;6995000;0.7;1.6;-0.1;2;2814;6.06;;;;;;
;;;Viitasaari;1655;19830320;1983;3;20;3455000;6995000;-1.7;1.7;-4.6;0;10583;3.8;;;;;;
;;;Viitasaari;1655;19830321;1983;3;21;3455000;6995000;-3.5;0.8;-10.6;0;3743;3.97;;;;;;
;;;Viitasaari;1655;19830322;1983;3;22;3455000;6995000;-0.5;0.6;-1.5;0;3509;4.44;;;;;;
;;;Viitasaari;1655;19830323;1983;3;23;3455000;6995000;-0.2;0.9;-0.8;7;3636;5.35;;;;;;
;;;Viitasaari;1655;19830324;1983;3;24;3455000;6995000;-0.4;0.6;-1.5;1;3872;5.45;;;;;;
;;;Viitasaari;1655;19830325;1983;3;25;3455000;6995000;-0.4;1.5;-4.9;6;5152;5.19;;;;;;
;;;Viitasaari;1655;19830326;1983;3;26;3455000;6995000;0.6;2.2;-0.1;5;3011;5.95;;;;;;
;;;Viitasaari;1655;19830327;1983;3;27;3455000;6995000;-1.8;0.7;-5.1;0;7128;4.75;;;;;;
;;;Viitasaari;1655;19830328;1983;3;28;3455000;6995000;-1.1;2.5;-5.7;0;8816;4.4;;;;;;
;;;Viitasaari;1655;19830329;1983;3;29;3455000;6995000;-1.8;2.2;-9;0;6409;4.21;;;;;;
;;;Viitasaari;1655;19830330;1983;3;30;3455000;6995000;-2.8;0.7;-8.7;0;3805;5;;;;;;
;;;Viitasaari;1655;19830331;1983;3;31;3455000;6995000;1.2;3.5;-0.8;1;4263;5.72;;;;;;
;;;Viitasaari;1655;19830401;1983;4;1;3455000;6995000;1.5;3.2;0.1;0;5276;5.86;;;;;;
;;;Viitasaari;1655;19830402;1983;4;2;3455000;6995000;0.8;3;-1.4;5;4094;5.97;;;;;;
;;;Viitasaari;1655;19830403;1983;4;3;3455000;6995000;1.9;2.9;0.5;0;4256;6.82;;;;;;
;;;Viitasaari;1655;19830404;1983;4;4;3455000;6995000;4.5;7;2.7;2;3435;8.02;;;;;;
;;;Viitasaari;1655;19830405;1983;4;5;3455000;6995000;3.8;5.4;1.7;0;2165;7.88;;;;;;
;;;Viitasaari;1655;19830406;1983;4;6;3455000;6995000;7.2;12;0.9;0;10102;7.13;;;;;;
;;;Viitasaari;1655;19830407;1983;4;7;3455000;6995000;4.2;8;2.3;2;4714;7.23;;;;;;
;;;Viitasaari;1655;19830408;1983;4;8;3455000;6995000;2;4.2;0.1;2;5835;6.69;;;;;;
;;;Viitasaari;1655;19830409;1983;4;9;3455000;6995000;1;2.9;0.4;12;4810;6.44;;;;;;
;;;Viitasaari;1655;19830410;1983;4;10;3455000;6995000;-0.1;0.6;-0.6;8;3555;5.94;;;;;;
;;;Viitasaari;1655;19830411;1983;4;11;3455000;6995000;-0.1;1.3;-1.3;0;5102;5.42;;;;;;
;;;Viitasaari;1655;19830412;1983;4;12;3455000;6995000;-2.4;0.2;-3.8;0;14153;3.61;;;;;;
;;;Viitasaari;1655;19830413;1983;4;13;3455000;6995000;-3.4;1.6;-10.5;0;16437;3.21;;;;;;
;;;Viitasaari;1655;19830414;1983;4;14;3455000;6995000;-3.9;0.1;-8.4;0;13639;3.4;;;;;;
;;;Viitasaari;1655;19830415;1983;4;15;3455000;6995000;-1.9;3.1;-8.8;0;16906;3.47;;;;;;
;;;Viitasaari;1655;19830416;1983;4;16;3455000;6995000;-0.6;6.3;-10.4;0;16720;3.72;;;;;;
;;;Viitasaari;1655;19830417;1983;4;17;3455000;6995000;4.1;9.4;-3.4;0;13972;5.1;;;;;;
;;;Viitasaari;1655;19830418;1983;4;18;3455000;6995000;6.5;11;2.1;0;15055;5.58;;;;;;
;;;Viitasaari;1655;19830419;1983;4;19;3455000;6995000;4.6;9.4;-1.3;0;14310;6.02;;;;;;
;;;Viitasaari;1655;19830420;1983;4;20;3455000;6995000;5.1;6.7;3.1;0;5495;7.99;;;;;;
;;;Viitasaari;1655;19830421;1983;4;21;3455000;6995000;6.8;14;0.3;0;11323;8;;;;;;
;;;Viitasaari;1655;19830422;1983;4;22;3455000;6995000;7.9;15.3;-0.5;0;19606;7.58;;;;;;
;;;Viitasaari;1655;19830423;1983;4;23;3455000;6995000;9.3;16.3;-0.3;0;19201;8.63;;;;;;
;;;Viitasaari;1655;19830424;1983;4;24;3455000;6995000;9.2;15.5;0.4;0;19532;8.6;;;;;;
;;;Viitasaari;1655;19830425;1983;4;25;3455000;6995000;11;17.5;3.9;0;12878;9.13;;;;;;
;;;Viitasaari;1655;19830426;1983;4;26;3455000;6995000;11;18.6;1.5;6;18850;8.48;;;;;;
;;;Viitasaari;1655;19830427;1983;4;27;3455000;6995000;5;13.8;2.1;1;5154;8.47;;;;;;
;;;Viitasaari;1655;19830428;1983;4;28;3455000;6995000;2.3;4.4;0.8;0;6276;6.07;;;;;;
;;;Viitasaari;1655;19830429;1983;4;29;3455000;6995000;3.4;6.8;-1.3;0;7557;5.57;;;;;;
;;;Viitasaari;1655;19830430;1983;4;30;3455000;6995000;4.7;7.9;1.3;1;8057;5.85;;;;;;
;;;Viitasaari;1655;19830501;1983;5;1;3455000;6995000;2.5;5.9;1.5;4;5328;7.11;;;;;;
;;;Viitasaari;1655;19830502;1983;5;2;3455000;6995000;3.9;7.5;0.7;0;7151;6.57;;;;;;
;;;Viitasaari;1655;19830503;1983;5;3;3455000;6995000;4.7;10.6;-2.7;0;17023;5.98;;;;;;
;;;Viitasaari;1655;19830504;1983;5;4;3455000;6995000;5;10.5;-2.6;0;8889;6.57;;;;;;
;;;Viitasaari;1655;19830505;1983;5;5;3455000;6995000;6.4;12.2;-0.6;0;18702;5.78;;;;;;
;;;Viitasaari;1655;19830506;1983;5;6;3455000;6995000;6.8;13.1;-1.9;0;16315;5.92;;;;;;
;;;Viitasaari;1655;19830507;1983;5;7;3455000;6995000;9.2;14.5;3.6;0;17289;7.04;;;;;;
;;;Viitasaari;1655;19830508;1983;5;8;3455000;6995000;9.7;15.7;0.7;0;20551;6.56;;;;;;
;;;Viitasaari;1655;19830509;1983;5;9;3455000;6995000;9.3;15.8;1.1;0;16834;6.98;;;;;;
;;;Viitasaari;1655;19830510;1983;5;10;3455000;6995000;9.9;15.9;1.4;0;18966;7.22;;;;;;
;;;Viitasaari;1655;19830511;1983;5;11;3455000;6995000;10.2;16.5;2.4;3;11493;8.65;;;;;;
;;;Viitasaari;1655;19830512;1983;5;12;3455000;6995000;9.8;13.4;8.1;5;11691;11.28;;;;;;
;;;Viitasaari;1655;19830513;1983;5;13;3455000;6995000;10.9;16.4;6.2;2;10272;10.73;;;;;;
;;;Viitasaari;1655;19830514;1983;5;14;3455000;6995000;11.4;16.7;6.3;0;16977;8.77;;;;;;
;;;Viitasaari;1655;19830515;1983;5;15;3455000;6995000;11.3;17.9;2.1;0;19855;8.5;;;;;;
;;;Viitasaari;1655;19830516;1983;5;16;3455000;6995000;13.9;19.1;7.5;0;21843;9.39;;;;;;
;;;Viitasaari;1655;19830517;1983;5;17;3455000;6995000;12.3;16.8;6.9;2;10521;11.62;;;;;;
;;;Viitasaari;1655;19830518;1983;5;18;3455000;6995000;11.6;13.4;10.4;0;10865;12.36;;;;;;
;;;Viitasaari;1655;19830519;1983;5;19;3455000;6995000;9.8;12;8.4;0;9567;11.91;;;;;;
;;;Viitasaari;1655;19830520;1983;5;20;3455000;6995000;11.1;13.8;9.6;13;9756;12.33;;;;;;
;;;Viitasaari;1655;19830521;1983;5;21;3455000;6995000;10.4;13.2;8.3;0;11068;10.29;;;;;;
;;;Viitasaari;1655;19830522;1983;5;22;3455000;6995000;12.3;17.8;4.1;9;21803;9.94;;;;;;
;;;Viitasaari;1655;19830523;1983;5;23;3455000;6995000;14.2;18.9;10.4;0;21705;10.21;;;;;;
;;;Viitasaari;1655;19830524;1983;5;24;3455000;6995000;12.7;19.5;2.6;0;23914;8.13;;;;;;
;;;Viitasaari;1655;19830525;1983;5;25;3455000;6995000;11.4;16.5;2.8;0;24123;8.19;;;;;;
;;;Viitasaari;1655;19830526;1983;5;26;3455000;6995000;13.1;18.7;4;0;21350;9.06;;;;;;
;;;Viitasaari;1655;19830527;1983;5;27;3455000;6995000;15.4;19.7;11.4;2;24967;11.07;;;;;;
;;;Viitasaari;1655;19830528;1983;5;28;3455000;6995000;11.4;16.5;9.4;16;8938;12.94;;;;;;
;;;Viitasaari;1655;19830529;1983;5;29;3455000;6995000;13.4;16.5;10.5;6;8486;13.13;;;;;;
;;;Viitasaari;1655;19830530;1983;5;30;3455000;6995000;13;16.3;12;2;11171;13.36;;;;;;
;;;Viitasaari;1655;19830531;1983;5;31;3455000;6995000;10.3;13.2;8.3;7;11698;11.7;;;;;;
;;;Viitasaari;1655;19830601;1983;6;1;3455000;6995000;11.5;15.7;8.2;9;15662;11.73;;;;;;
;;;Viitasaari;1655;19830602;1983;6;2;3455000;6995000;13.6;19.1;6.8;3;23901;10.28;;;;;;
;;;Viitasaari;1655;19830603;1983;6;3;3455000;6995000;11.9;16.3;10.5;15;8802;13.13;;;;;;
;;;Viitasaari;1655;19830604;1983;6;4;3455000;6995000;10.6;14.5;8.5;0;21684;8.45;;;;;;
;;;Viitasaari;1655;19830605;1983;6;5;3455000;6995000;8;12.8;0.4;0;20348;6.24;;;;;;
;;;Viitasaari;1655;19830606;1983;6;6;3455000;6995000;9.1;14.4;1.6;0;21138;6.79;;;;;;
;;;Viitasaari;1655;19830607;1983;6;7;3455000;6995000;10.9;15.5;6.5;0;15569;9.13;;;;;;
;;;Viitasaari;1655;19830608;1983;6;8;3455000;6995000;13.6;17.7;8;0;23170;9.45;;;;;;
;;;Viitasaari;1655;19830609;1983;6;9;3455000;6995000;12.3;17.9;5.2;4;9401;11.05;;;;;;
;;;Viitasaari;1655;19830610;1983;6;10;3455000;6995000;11.9;13.3;10.9;3;8886;12.99;;;;;;
;;;Viitasaari;1655;19830611;1983;6;11;3455000;6995000;13;17.1;8.2;0;26774;9.06;;;;;;
;;;Viitasaari;1655;19830612;1983;6;12;3455000;6995000;14.4;19.6;6.9;0;13482;11.34;;;;;;
;;;Viitasaari;1655;19830613;1983;6;13;3455000;6995000;17.1;22.1;13.4;0;18010;13.66;;;;;;
;;;Viitasaari;1655;19830614;1983;6;14;3455000;6995000;18.9;25;11.5;0;28440;11.99;;;;;;
;;;Viitasaari;1655;19830615;1983;6;15;3455000;6995000;19.4;23.5;13.8;0;25030;15.45;;;;;;
;;;Viitasaari;1655;19830616;1983;6;16;3455000;6995000;20;26.3;13;0;22319;16.73;;;;;;
;;;Viitasaari;1655;19830617;1983;6;17;3455000;6995000;15.7;23;11.4;12;16528;15.21;;;;;;
;;;Viitasaari;1655;19830618;1983;6;18;3455000;6995000;14;19.2;8.7;0;25435;9.91;;;;;;
;;;Viitasaari;1655;19830619;1983;6;19;3455000;6995000;13.4;17.7;7.9;0;16271;10.51;;;;;;
;;;Viitasaari;1655;19830620;1983;6;20;3455000;6995000;11;15.7;5.6;0;24054;7.75;;;;;;
;;;Viitasaari;1655;19830621;1983;6;21;3455000;6995000;6.7;10.6;3.2;0;18693;5.94;;;;;;
;;;Viitasaari;1655;19830622;1983;6;22;3455000;6995000;9.5;15.7;0.9;0;26215;6.66;;;;;;
;;;Viitasaari;1655;19830623;1983;6;23;3455000;6995000;12.3;18.4;3.2;0;26181;7.61;;;;;;
;;;Viitasaari;1655;19830624;1983;6;24;3455000;6995000;12.8;18.6;3.4;0;29391;8.15;;;;;;
;;;Viitasaari;1655;19830625;1983;6;25;3455000;6995000;14.6;19.6;8.3;0;18022;10.8;;;;;;
;;;Viitasaari;1655;19830626;1983;6;26;3455000;6995000;13.1;17.1;8;4;16132;11.61;;;;;;
;;;Viitasaari;1655;19830627;1983;6;27;3455000;6995000;12.9;15.9;10.3;3;9694;12.7;;;;;;
;;;Viitasaari;1655;19830628;1983;6;28;3455000;6995000;12.4;14.7;8.8;28;13003;12.85;;;;;;
;;;Viitasaari;1655;19830629;1983;6;29;3455000;6995000;14.8;18.1;12.6;0;16429;13.06;;;;;;
;;;Viitasaari;1655;19830630;1983;6;30;3455000;6995000;15.2;19.6;7.4;0;23466;11.46;;;;;;
;;;Viitasaari;1655;19830701;1983;7;1;3455000;6995000;17.3;21.8;11.7;0;15186;13.93;;;;;;
;;;Viitasaari;1655;19830702;1983;7;2;3455000;6995000;18.4;23.3;10.6;0;24780;13.85;;;;;;
;;;Viitasaari;1655;19830703;1983;7;3;3455000;6995000;15.4;21.5;11.1;0;13734;14.18;;;;;;
;;;Viitasaari;1655;19830704;1983;7;4;3455000;6995000;13.3;17.5;8.7;3;11417;13.13;;;;;;
;;;Viitasaari;1655;19830705;1983;7;5;3455000;6995000;13.8;18;7.4;0;16521;12.65;;;;;;
;;;Viitasaari;1655;19830706;1983;7;6;3455000;6995000;15.3;20.5;8;0;24985;10.5;;;;;;
;;;Viitasaari;1655;19830707;1983;7;7;3455000;6995000;17.3;23.3;9.9;0;28460;12.11;;;;;;
;;;Viitasaari;1655;19830708;1983;7;8;3455000;6995000;19.9;27.1;10.9;0;26781;15.35;;;;;;
;;;Viitasaari;1655;19830709;1983;7;9;3455000;6995000;21.8;27.3;14.2;0;26053;15.7;;;;;;
;;;Viitasaari;1655;19830710;1983;7;10;3455000;6995000;21.6;27.1;14.3;0;27043;15.4;;;;;;
;;;Viitasaari;1655;19830711;1983;7;11;3455000;6995000;20.5;26.2;13;0;28929;13.58;;;;;;
;;;Viitasaari;1655;19830712;1983;7;12;3455000;6995000;18;23.8;11;0;18441;13.22;;;;;;
;;;Viitasaari;1655;19830713;1983;7;13;3455000;6995000;17.4;24.5;9.7;0;18547;14.47;;;;;;
;;;Viitasaari;1655;19830714;1983;7;14;3455000;6995000;14;18.2;8.8;0;19303;10.23;;;;;;
;;;Viitasaari;1655;19830715;1983;7;15;3455000;6995000;15.1;22.1;6.1;6;17820;12.14;;;;;;
;;;Viitasaari;1655;19830716;1983;7;16;3455000;6995000;13.6;16.7;11.6;17;12553;13.99;;;;;;
;;;Viitasaari;1655;19830717;1983;7;17;3455000;6995000;12.9;17.4;7.8;0;19961;10.88;;;;;;
;;;Viitasaari;1655;19830718;1983;7;18;3455000;6995000;14.5;20.9;4.6;2;19695;10.58;;;;;;
;;;Viitasaari;1655;19830719;1983;7;19;3455000;6995000;14.8;20.9;10.6;16;12457;12.94;;;;;;
;;;Viitasaari;1655;19830720;1983;7;20;3455000;6995000;11.3;15.4;7.6;0;16651;9.21;;;;;;
;;;Viitasaari;1655;19830721;1983;7;21;3455000;6995000;12.5;17.4;5.5;0;19243;10.29;;;;;;
;;;Viitasaari;1655;19830722;1983;7;22;3455000;6995000;17.1;23.5;11.9;0;12050;16.2;;;;;;
;;;Viitasaari;1655;19830723;1983;7;23;3455000;6995000;20.1;26.2;15.7;0;19442;19.17;;;;;;
;;;Viitasaari;1655;19830724;1983;7;24;3455000;6995000;19.9;24.6;14.7;0;14481;18.09;;;;;;
;;;Viitasaari;1655;19830725;1983;7;25;3455000;6995000;19.8;24.5;14.6;0;24723;16.7;;;;;;
;;;Viitasaari;1655;19830726;1983;7;26;3455000;6995000;19.1;23.3;15.4;0;15396;17.14;;;;;;
;;;Viitasaari;1655;19830727;1983;7;27;3455000;6995000;19.8;25.2;12.9;0;22985;16.17;;;;;;
;;;Viitasaari;1655;19830728;1983;7;28;3455000;6995000;18.6;23.8;14.1;13;16413;18.52;;;;;;
;;;Viitasaari;1655;19830729;1983;7;29;3455000;6995000;14.8;17.6;12.7;5;16876;12.05;;;;;;
;;;Viitasaari;1655;19830730;1983;7;30;3455000;6995000;12.2;15.5;10.4;7;9629;13.34;;;;;;
;;;Viitasaari;1655;19830731;1983;7;31;3455000;6995000;12.9;17;6.5;0;15600;11;;;;;;
;;;Viitasaari;1655;19830801;1983;8;1;3455000;6995000;15;20.7;8.6;0;19383;12.05;;;;;;
;;;Viitasaari;1655;19830802;1983;8;2;3455000;6995000;18.9;24.2;11.3;0;21239;15.29;;;;;;
;;;Viitasaari;1655;19830803;1983;8;3;3455000;6995000;19.2;25.7;14.8;0;19013;16.12;;;;;;
;;;Viitasaari;1655;19830804;1983;8;4;3455000;6995000;19.1;24.1;13;0;20979;15.98;;;;;;
;;;Viitasaari;1655;19830805;1983;8;5;3455000;6995000;19.5;24.5;15.6;0;13363;17.11;;;;;;
;;;Viitasaari;1655;19830806;1983;8;6;3455000;6995000;15.6;20.3;11.1;0;17110;12.76;;;;;;
;;;Viitasaari;1655;19830807;1983;8;7;3455000;6995000;15.4;21.8;6.3;0;23154;10.65;;;;;;
;;;Viitasaari;1655;19830808;1983;8;8;3455000;6995000;17.4;24.9;7.4;0;21381;14.41;;;;;;
;;;Viitasaari;1655;19830809;1983;8;9;3455000;6995000;19.5;26.1;11.5;0;21124;15.38;;;;;;
;;;Viitasaari;1655;19830810;1983;8;10;3455000;6995000;17.8;22.3;13.6;0;18560;14.11;;;;;;
;;;Viitasaari;1655;19830811;1983;8;11;3455000;6995000;15.3;19;14.2;1;7694;13.32;;;;;;
;;;Viitasaari;1655;19830812;1983;8;12;3455000;6995000;12.1;15.6;10.3;0;15956;9.36;;;;;;
;;;Viitasaari;1655;19830813;1983;8;13;3455000;6995000;9.7;13.3;7.4;0;12370;8.54;;;;;;
;;;Viitasaari;1655;19830814;1983;8;14;3455000;6995000;9.1;14.2;5.2;0;14983;8.58;;;;;;
;;;Viitasaari;1655;19830815;1983;8;15;3455000;6995000;8.6;13.5;2.5;3;6633;9.59;;;;;;
;;;Viitasaari;1655;19830816;1983;8;16;3455000;6995000;13.7;18.6;9.7;12;11023;13.77;;;;;;
;;;Viitasaari;1655;19830817;1983;8;17;3455000;6995000;12.8;16;10.3;0;12088;12.05;;;;;;
;;;Viitasaari;1655;19830818;1983;8;18;3455000;6995000;12.2;16.1;8.9;0;13550;10.58;;;;;;
;;;Viitasaari;1655;19830819;1983;8;19;3455000;6995000;10.5;15.1;6.6;0;9391;10.62;;;;;;
;;;Viitasaari;1655;19830820;1983;8;20;3455000;6995000;12.4;19.2;4.8;0;16038;10.84;;;;;;
;;;Viitasaari;1655;19830821;1983;8;21;3455000;6995000;12.9;19.5;3.6;0;15655;11.18;;;;;;
;;;Viitasaari;1655;19830822;1983;8;22;3455000;6995000;17.2;23.9;8.1;0;18287;12.9;;;;;;
;;;Viitasaari;1655;19830823;1983;8;23;3455000;6995000;14;20.1;10.8;0;11194;11.69;;;;;;
;;;Viitasaari;1655;19830824;1983;8;24;3455000;6995000;8.4;13;4.1;0;13599;7.62;;;;;;
;;;Viitasaari;1655;19830825;1983;8;25;3455000;6995000;6.6;10.2;2.3;0;6701;7.94;;;;;;
;;;Viitasaari;1655;19830826;1983;8;26;3455000;6995000;8.2;11.4;5.5;0;6126;9.38;;;;;;
;;;Viitasaari;1655;19830827;1983;8;27;3455000;6995000;9.3;14.1;2.9;9;9627;8.64;;;;;;
;;;Viitasaari;1655;19830828;1983;8;28;3455000;6995000;10.4;13.4;8.8;2;5293;10.94;;;;;;
;;;Viitasaari;1655;19830829;1983;8;29;3455000;6995000;10.6;14.7;8.3;0;10596;10.01;;;;;;
;;;Viitasaari;1655;19830830;1983;8;30;3455000;6995000;12.4;15.3;6.4;0;8050;10.98;;;;;;
;;;Viitasaari;1655;19830831;1983;8;31;3455000;6995000;10.9;14.8;8.9;0;12907;8.05;;;;;;
;;;Viitasaari;1655;19830901;1983;9;1;3455000;6995000;8.4;13.8;3;0;15633;7.36;;;;;;
;;;Viitasaari;1655;19830902;1983;9;2;3455000;6995000;12.7;18.8;3.2;0;13648;9.26;;;;;;
;;;Viitasaari;1655;19830903;1983;9;3;3455000;6995000;14.6;19.4;10.9;0;10847;14.29;;;;;;
;;;Viitasaari;1655;19830904;1983;9;4;3455000;6995000;16.5;22.2;11.7;1;11713;15.81;;;;;;
;;;Viitasaari;1655;19830905;1983;9;5;3455000;6995000;14.9;18.5;11.2;0;7991;13.43;;;;;;
;;;Viitasaari;1655;19830906;1983;9;6;3455000;6995000;13.6;15.7;12.1;6;6058;13.52;;;;;;
;;;Viitasaari;1655;19830907;1983;9;7;3455000;6995000;10.5;13.2;8.9;5;4885;11.62;;;;;;
;;;Viitasaari;1655;19830908;1983;9;8;3455000;6995000;10.4;13.7;7.1;1;5941;11.41;;;;;;
;;;Viitasaari;1655;19830909;1983;9;9;3455000;6995000;10.6;12.1;7.6;10;5460;11.77;;;;;;
;;;Viitasaari;1655;19830910;1983;9;10;3455000;6995000;10.6;11.6;10;0;4568;11.61;;;;;;
;;;Viitasaari;1655;19830911;1983;9;11;3455000;6995000;10.6;12.3;8.9;0;4339;11.2;;;;;;
;;;Viitasaari;1655;19830912;1983;9;12;3455000;6995000;11.1;13.8;8;1;4869;11.08;;;;;;
;;;Viitasaari;1655;19830913;1983;9;13;3455000;6995000;13.9;17;11.7;0;8088;13.8;;;;;;
;;;Viitasaari;1655;19830914;1983;9;14;3455000;6995000;12.9;14.9;11.6;6;4015;13.36;;;;;;
;;;Viitasaari;1655;19830915;1983;9;15;3455000;6995000;9.7;11.7;8.8;13;4043;11.51;;;;;;
;;;Viitasaari;1655;19830916;1983;9;16;3455000;6995000;10;14.9;4.4;0;7011;11.25;;;;;;
;;;Viitasaari;1655;19830917;1983;9;17;3455000;6995000;13.6;15.2;12.2;1;4248;14.42;;;;;;
;;;Viitasaari;1655;19830918;1983;9;18;3455000;6995000;13.7;15.2;12.2;0;5604;12.31;;;;;;
;;;Viitasaari;1655;19830919;1983;9;19;3455000;6995000;12.5;14.3;10.8;1;4326;12.21;;;;;;
;;;Viitasaari;1655;19830920;1983;9;20;3455000;6995000;12.2;15.9;9.5;0;6206;10.92;;;;;;
;;;Viitasaari;1655;19830921;1983;9;21;3455000;6995000;10.7;13.5;8.4;2;4535;10.41;;;;;;
;;;Viitasaari;1655;19830922;1983;9;22;3455000;6995000;9.7;12.9;7.7;12;6191;10.79;;;;;;
