OmaTunniste;OmaIt‰;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;;;Kankaanp‰‰;1010;20010729;2001;07;29;3255000;6875000;17.2;24.2;6.3;1;17762;12.87
;;;Kankaanp‰‰;1010;20010730;2001;07;30;3255000;6875000;17;21.4;14.9;1;12095;15.21
;;;Kankaanp‰‰;1010;20010731;2001;07;31;3255000;6875000;13;17.5;8.1;4;18383;10.15
;;;Kankaanp‰‰;1010;20010801;2001;08;01;3255000;6875000;12.1;16.7;6.9;0;16057;9.21
;;;Kankaanp‰‰;1010;20010802;2001;08;02;3255000;6875000;11;15.9;5.7;0;19072;8.2
;;;Kankaanp‰‰;1010;20010803;2001;08;03;3255000;6875000;13.7;20.7;4.1;1;20001;8.72
;;;Kankaanp‰‰;1010;20010804;2001;08;04;3255000;6875000;14.2;19.7;10.9;8;13618;12.74
;;;Kankaanp‰‰;1010;20010805;2001;08;05;3255000;6875000;17;21.7;12.9;3;15504;15.78
;;;Kankaanp‰‰;1010;20010806;2001;08;06;3255000;6875000;15.3;20.3;13.2;3;16177;13.95
;;;Kankaanp‰‰;1010;20010807;2001;08;07;3255000;6875000;14.2;19.1;8.9;9;14829;13.39
;;;Kankaanp‰‰;1010;20010808;2001;08;08;3255000;6875000;16.2;20.8;13.4;1;19780;13.06
;;;Kankaanp‰‰;1010;20010809;2001;08;09;3255000;6875000;15.3;21.1;9.3;11;13174;14.95
;;;Kankaanp‰‰;1010;20010810;2001;08;10;3255000;6875000;15.9;19.6;14;0;13494;13.78
;;;Kankaanp‰‰;1010;20010811;2001;08;11;3255000;6875000;14;18.4;11.3;3;16103;13.72
;;;Kankaanp‰‰;1010;20010812;2001;08;12;3255000;6875000;13.9;17.5;10.8;5;15414;12.96
;;;Kankaanp‰‰;1010;20010813;2001;08;13;3255000;6875000;15;19.8;11.4;0;14638;13.5
;;;Kankaanp‰‰;1010;20010814;2001;08;14;3255000;6875000;14.1;20.4;6.1;0;13271;12.35
;;;Kankaanp‰‰;1010;20010815;2001;08;15;3255000;6875000;17.6;23.4;12.8;0;17056;14.84
;;;Kankaanp‰‰;1010;20010816;2001;08;16;3255000;6875000;19.3;24.5;14.4;0;15118;17.24
;;;Kankaanp‰‰;1010;20010817;2001;08;17;3255000;6875000;19.1;22.3;17.8;0;11136;16.63
;;;Kankaanp‰‰;1010;20010818;2001;08;18;3255000;6875000;16.6;20.6;13.1;0;19659;12.59
;;;Kankaanp‰‰;1010;20010819;2001;08;19;3255000;6875000;14.8;21;7.2;0;16788;10.7
;;;Kankaanp‰‰;1010;20010820;2001;08;20;3255000;6875000;15.7;22.4;7.6;9;17172;10.71
;;;Kankaanp‰‰;1010;20010821;2001;08;21;3255000;6875000;14.3;18.6;12.8;1;5561;15.07
;;;Kankaanp‰‰;1010;20010822;2001;08;22;3255000;6875000;14.1;18.9;10.8;0;15156;11.62
;;;Kankaanp‰‰;1010;20010823;2001;08;23;3255000;6875000;14.2;20.9;7.7;0;16781;10.54
;;;Kankaanp‰‰;1010;20010824;2001;08;24;3255000;6875000;15;20.5;9.2;0;10375;13.12
;;;Kankaanp‰‰;1010;20010825;2001;08;25;3255000;6875000;16.4;22.4;12;0;12791;14.51
;;;Kankaanp‰‰;1010;20010826;2001;08;26;3255000;6875000;15.8;21;8.9;8;10153;15.19
;;;Kankaanp‰‰;1010;20010827;2001;08;27;3255000;6875000;15.2;17.6;13.8;11;6401;16.29
;;;Kankaanp‰‰;1010;20010828;2001;08;28;3255000;6875000;14;17.7;11.7;0;11526;10.75
;;;Kankaanp‰‰;1010;20010829;2001;08;29;3255000;6875000;13;19.7;6.4;0;15054;10.56
;;;Kankaanp‰‰;1010;20010830;2001;08;30;3255000;6875000;12.6;20.1;6.1;0;13029;10.54
;;;Kankaanp‰‰;1010;20010831;2001;08;31;3255000;6875000;13.2;20.3;6;0;14768;10.73
;;;Kankaanp‰‰;1010;20010901;2001;09;01;3255000;6875000;13.3;19.2;7.8;0;8562;11.19
;;;Kankaanp‰‰;1010;20010902;2001;09;02;3255000;6875000;13;17.3;10.5;2;11742;10.77
;;;Kankaanp‰‰;1010;20010903;2001;09;03;3255000;6875000;12.6;15.6;10.2;10;5922;13.43
;;;Kankaanp‰‰;1010;20010904;2001;09;04;3255000;6875000;13.7;15.8;12.4;5;6621;14.78
;;;Kankaanp‰‰;1010;20010905;2001;09;05;3255000;6875000;12.6;14.1;11.9;10;5206;14.2
;;;Kankaanp‰‰;1010;20010906;2001;09;06;3255000;6875000;13.2;18;10.3;0;8131;12.78
;;;Kankaanp‰‰;1010;20010907;2001;09;07;3255000;6875000;13.3;16.6;10.9;7;9240;13.07
;;;Kankaanp‰‰;1010;20010908;2001;09;08;3255000;6875000;12.9;14.5;11.2;4;4887;14.11
;;;Kankaanp‰‰;1010;20010909;2001;09;09;3255000;6875000;13.3;15.8;12.3;11;6217;14.11
;;;Kankaanp‰‰;1010;20010910;2001;09;10;3255000;6875000;10;12.6;8.5;23;5159;11.82
;;;Kankaanp‰‰;1010;20010911;2001;09;11;3255000;6875000;10.5;13.5;6.3;1;6136;11.78
;;;Kankaanp‰‰;1010;20010912;2001;09;12;3255000;6875000;13.3;15.9;11.3;0;7950;12.53
;;;Kankaanp‰‰;1010;20010913;2001;09;13;3255000;6875000;12.7;15;10.8;5;7550;12.34
;;;Kankaanp‰‰;1010;20010914;2001;09;14;3255000;6875000;12.2;14.1;11.3;1;4773;12.51
;;;Kankaanp‰‰;1010;20010915;2001;09;15;3255000;6875000;11.8;13.5;10.6;10;4779;13.05
;;;Kankaanp‰‰;1010;20010916;2001;09;16;3255000;6875000;11.9;16;9.4;0;7405;12.39
;;;Kankaanp‰‰;1010;20010917;2001;09;17;3255000;6875000;13.6;19.4;8.1;0;10293;13.35
;;;Kankaanp‰‰;1010;20010918;2001;09;18;3255000;6875000;15.1;20.6;10.2;0;11464;13.79
;;;Kankaanp‰‰;1010;20010919;2001;09;19;3255000;6875000;15.5;20.4;11.4;0;10679;13.67
;;;Kankaanp‰‰;1010;20010920;2001;09;20;3255000;6875000;14.3;19.5;10.4;0;10875;12.22
;;;Kankaanp‰‰;1010;20010921;2001;09;21;3255000;6875000;12.3;15.5;9.6;0;7132;12.2
;;;Kankaanp‰‰;1010;20010922;2001;09;22;3255000;6875000;12.4;18.5;8.2;0;11124;10.93
;;;Kankaanp‰‰;1010;20010923;2001;09;23;3255000;6875000;7.9;11.5;5.7;0;6243;8.73
;;;Kankaanp‰‰;1010;20010924;2001;09;24;3255000;6875000;3.4;9.4;-1.1;0;10015;5.93
;;;Kankaanp‰‰;1010;20010925;2001;09;25;3255000;6875000;3.4;10.2;-4.1;0;6946;6.79
;;;Kankaanp‰‰;1010;20010926;2001;09;26;3255000;6875000;6;11.5;1.1;0;6351;7.68
;;;Kankaanp‰‰;1010;20010927;2001;09;27;3255000;6875000;7.5;12.2;2.8;1;7277;8.89
;;;Kankaanp‰‰;1010;20010928;2001;09;28;3255000;6875000;4.9;8.7;2.3;2;6155;7.29
;;;Kankaanp‰‰;1010;20010929;2001;09;29;3255000;6875000;2.8;8.3;-1.3;0;8051;5.48
;;;Kankaanp‰‰;1010;20010930;2001;09;30;3255000;6875000;2.5;9.1;-2.8;0;7975;5.4
;;;Kankaanp‰‰;1010;20011001;2001;10;01;3255000;6875000;6.4;10.6;-1.6;6;4764;8.15
;;;Kankaanp‰‰;1010;20011002;2001;10;02;3255000;6875000;9.5;10.7;7.8;11;2902;11.58
;;;Kankaanp‰‰;1010;20011003;2001;10;03;3255000;6875000;10.3;12.2;7;0;3369;11.94
;;;Kankaanp‰‰;1010;20011004;2001;10;04;3255000;6875000;10.9;11.9;9.7;0;2702;11.48
;;;Kankaanp‰‰;1010;20011005;2001;10;05;3255000;6875000;9.5;12;6.6;0;3377;10.97
;;;Kankaanp‰‰;1010;20011006;2001;10;06;3255000;6875000;7.2;9.6;5.5;1;3737;9.16
;;;Kankaanp‰‰;1010;20011007;2001;10;07;3255000;6875000;7.3;9.3;3.6;4;2268;10.03
;;;Kankaanp‰‰;1010;20011008;2001;10;08;3255000;6875000;11;12.2;9;6;2192;12.7
;;;Kankaanp‰‰;1010;20011009;2001;10;09;3255000;6875000;11.6;12.5;11;10;2540;13.16
;;;Kankaanp‰‰;1010;20011010;2001;10;10;3255000;6875000;10.9;12.8;9.9;1;2963;12.32
;;;Kankaanp‰‰;1010;20011011;2001;10;11;3255000;6875000;10.4;11.8;9.7;3;2797;12.08
;;;Kankaanp‰‰;1010;20011012;2001;10;12;3255000;6875000;8.6;10.5;6.8;1;3923;10.5
;;;Kankaanp‰‰;1010;20011013;2001;10;13;3255000;6875000;9;11.4;7.7;0;4475;10.78
;;;Kankaanp‰‰;1010;20011014;2001;10;14;3255000;6875000;5.7;9.6;3.5;0;2300;9.13
;;;Kankaanp‰‰;1010;20011015;2001;10;15;3255000;6875000;4.1;7.8;0.8;0;1624;8.39
;;;Kankaanp‰‰;1010;20011016;2001;10;16;3255000;6875000;9.7;11.2;7.1;1;2036;11.6
;;;Kankaanp‰‰;1010;20011017;2001;10;17;3255000;6875000;9.9;11.8;9;0;1975;11.95
;;;Kankaanp‰‰;1010;20011018;2001;10;18;3255000;6875000;7.6;10.9;4.7;0;4416;9.63
;;;Kankaanp‰‰;1010;20011019;2001;10;19;3255000;6875000;5.3;9.2;1.8;0;4093;7.44
;;;Kankaanp‰‰;1010;20011020;2001;10;20;3255000;6875000;1.1;4.8;-2.4;0;3291;5.72
;;;Kankaanp‰‰;1010;20011021;2001;10;21;3255000;6875000;2.4;6;-1.1;0;3178;6.67
;;;Kankaanp‰‰;1010;20011022;2001;10;22;3255000;6875000;1.5;6.5;-2.4;0;3956;5.25
;;;Kankaanp‰‰;1010;20011023;2001;10;23;3255000;6875000;-1.9;3.8;-6;0;3882;4.29
;;;Kankaanp‰‰;1010;20011024;2001;10;24;3255000;6875000;-0.2;3.6;-6.2;0;2382;5.04
;;;Kankaanp‰‰;1010;20011025;2001;10;25;3255000;6875000;5.1;6.2;2.9;0;2057;6.24
;;;Kankaanp‰‰;1010;20011026;2001;10;26;3255000;6875000;8;9.2;4.7;6;1581;9.98
;;;Kankaanp‰‰;1010;20011027;2001;10;27;3255000;6875000;9.8;10.7;8.6;4;1494;11.26
;;;Kankaanp‰‰;1010;20011028;2001;10;28;3255000;6875000;8.1;10.4;7.1;1;1702;10.45
;;;Kankaanp‰‰;1010;20011029;2001;10;29;3255000;6875000;3;7.3;-1.2;3;1756;7.35
;;;Kankaanp‰‰;1010;20011030;2001;10;30;3255000;6875000;0.8;1.8;-2.5;11;1413;6.26
;;;Kankaanp‰‰;1010;20011031;2001;10;31;3255000;6875000;1.1;1.9;0.5;24;1362;6.45
;;;Kankaanp‰‰;1010;20011101;2001;11;01;3255000;6875000;0.4;1.9;-0.5;0;1348;5.73
;;;Kankaanp‰‰;1010;20011102;2001;11;02;3255000;6875000;0.1;1.8;-2.7;0;2555;4.93
;;;Kankaanp‰‰;1010;20011103;2001;11;03;3255000;6875000;5.9;8.3;1.6;0;2355;7.81
;;;Kankaanp‰‰;1010;20011104;2001;11;04;3255000;6875000;4.5;7.4;2.7;0;1986;6.58
;;;Kankaanp‰‰;1010;20011105;2001;11;05;3255000;6875000;-1.3;2.9;-4.6;0;1796;5.08
;;;Kankaanp‰‰;1010;20011106;2001;11;06;3255000;6875000;-1.8;0.6;-5.9;0;1768;5.09
;;;Kankaanp‰‰;1010;20011107;2001;11;07;3255000;6875000;-3.5;-0.5;-5.9;0;1595;4.65
;;;Kankaanp‰‰;1010;20011108;2001;11;08;3255000;6875000;-5.7;-2.5;-10.3;0;1131;3.75
;;;Kankaanp‰‰;1010;20011109;2001;11;09;3255000;6875000;-4.9;-2.8;-7.2;0;2019;3.6
;;;Kankaanp‰‰;1010;20011110;2001;11;10;3255000;6875000;-3.6;3;-11.2;0;1704;4.62
;;;Kankaanp‰‰;1010;20011111;2001;11;11;3255000;6875000;4.2;5.2;2.8;0;1465;6.1
;;;Kankaanp‰‰;1010;20011112;2001;11;12;3255000;6875000;1.3;4.4;-1.3;0;1601;4.64
;;;Kankaanp‰‰;1010;20011113;2001;11;13;3255000;6875000;-2.6;-0.2;-6;0;1291;4.7
;;;Kankaanp‰‰;1010;20011114;2001;11;14;3255000;6875000;-5;-1.3;-8.1;4;1743;3.66
;;;Kankaanp‰‰;1010;20011115;2001;11;15;3255000;6875000;-0.5;3;-8.7;3;1184;4.83
;;;Kankaanp‰‰;1010;20011116;2001;11;16;3255000;6875000;-3.8;0.5;-8.1;0;1594;3.39
;;;Kankaanp‰‰;1010;20011117;2001;11;17;3255000;6875000;2;5.9;-9.5;0;1335;5.88
;;;Kankaanp‰‰;1010;20011118;2001;11;18;3255000;6875000;1.6;4.1;-2.3;0;1065;5.32
;;;Kankaanp‰‰;1010;20011119;2001;11;19;3255000;6875000;-5.4;-1.7;-9.7;0;1144;3.62
;;;Kankaanp‰‰;1010;20011120;2001;11;20;3255000;6875000;-3.4;-2;-5.5;0;740;4.64
;;;Kankaanp‰‰;1010;20011121;2001;11;21;3255000;6875000;1.5;2.2;-2.2;6;737;6.68
;;;Kankaanp‰‰;1010;20011122;2001;11;22;3255000;6875000;-2.3;1.8;-4.4;7;719;4.91
;;;Kankaanp‰‰;1010;20011123;2001;11;23;3255000;6875000;-5.3;-3.1;-8.1;0;845;3.81
;;;Kankaanp‰‰;1010;20011124;2001;11;24;3255000;6875000;-5.3;-3.9;-7.8;0;704;3.87
;;;Kankaanp‰‰;1010;20011125;2001;11;25;3255000;6875000;-3.3;-2.2;-6.7;0;726;4.31
;;;Kankaanp‰‰;1010;20011126;2001;11;26;3255000;6875000;-2.8;-1.4;-3.6;0;631;4.57
;;;Kankaanp‰‰;1010;20011127;2001;11;27;3255000;6875000;0;0.7;-3.1;0;607;5.86
;;;Kankaanp‰‰;1010;20011128;2001;11;28;3255000;6875000;0.5;1.6;0.1;0;591;5.6
;;;Kankaanp‰‰;1010;20011129;2001;11;29;3255000;6875000;-0.4;0.9;-2.2;0;620;5.46
;;;Kankaanp‰‰;1010;20011130;2001;11;30;3255000;6875000;-0.8;1;-1.8;0;550;5.12
;;;Kankaanp‰‰;1010;20011201;2001;12;01;3255000;6875000;-3;-1.5;-4.7;0;608;4.33
;;;Kankaanp‰‰;1010;20011202;2001;12;02;3255000;6875000;-0.9;1.7;-3.7;2;517;5.45
;;;Kankaanp‰‰;1010;20011203;2001;12;03;3255000;6875000;0.7;2;0.1;0;503;6.41
;;;Kankaanp‰‰;1010;20011204;2001;12;04;3255000;6875000;-3.2;0.8;-6.6;0;531;4.42
;;;Kankaanp‰‰;1010;20011205;2001;12;05;3255000;6875000;-5.7;-3.2;-7.3;0;738;3.07
;;;Kankaanp‰‰;1010;20011206;2001;12;06;3255000;6875000;-5.1;-3.5;-7;0;522;3.56
;;;Kankaanp‰‰;1010;20011207;2001;12;07;3255000;6875000;-4.1;-2.9;-5.5;0;453;4.2
;;;Kankaanp‰‰;1010;20011208;2001;12;08;3255000;6875000;-1.8;-0.7;-3.4;3;448;5.24
;;;Kankaanp‰‰;1010;20011209;2001;12;09;3255000;6875000;0.2;0.9;-1;0;406;6.1
;;;Kankaanp‰‰;1010;20011210;2001;12;10;3255000;6875000;0.3;1.2;-0.5;0;364;6.31
;;;Kankaanp‰‰;1010;20011211;2001;12;11;3255000;6875000;-0.2;1.3;-1.1;0;362;5.97
;;;Kankaanp‰‰;1010;20011212;2001;12;12;3255000;6875000;-1.8;0.8;-2.5;0;354;5.33
;;;Kankaanp‰‰;1010;20011213;2001;12;13;3255000;6875000;0.6;2.5;-2.2;0;349;6.42
;;;Kankaanp‰‰;1010;20011214;2001;12;14;3255000;6875000;-1.2;1.8;-3.6;0;581;5.1
;;;Kankaanp‰‰;1010;20011215;2001;12;15;3255000;6875000;-6.1;-3;-8.9;0;564;3.79
;;;Kankaanp‰‰;1010;20011216;2001;12;16;3255000;6875000;-7;-3;-9.7;0;442;3.61
;;;Kankaanp‰‰;1010;20011217;2001;12;17;3255000;6875000;-3.5;-0.2;-7.4;0;459;4.46
;;;Kankaanp‰‰;1010;20011218;2001;12;18;3255000;6875000;-8.7;-3.8;-13.4;6;452;2.94
;;;Kankaanp‰‰;1010;20011219;2001;12;19;3255000;6875000;-5.1;2.1;-11.3;1;381;3.99
;;;Kankaanp‰‰;1010;20011220;2001;12;20;3255000;6875000;-14.4;-9.8;-18.6;0;418;1.77
;;;Kankaanp‰‰;1010;20011221;2001;12;21;3255000;6875000;-18;-15.1;-20.4;0;438;1.21
;;;Kankaanp‰‰;1010;20011222;2001;12;22;3255000;6875000;-22.1;-18.4;-24.7;0;543;0.9
;;;Kankaanp‰‰;1010;20011223;2001;12;23;3255000;6875000;-20.8;-15.7;-26.6;0;513;1.08
;;;Kankaanp‰‰;1010;20011224;2001;12;24;3255000;6875000;-11.7;-8.7;-17.1;0;484;2.27
;;;Kankaanp‰‰;1010;20011225;2001;12;25;3255000;6875000;-11.2;-9;-14.6;5;393;2.25
;;;Kankaanp‰‰;1010;20011226;2001;12;26;3255000;6875000;-13.4;-10.1;-14.8;0;455;1.86
;;;Kankaanp‰‰;1010;20011227;2001;12;27;3255000;6875000;-15.1;-12;-18.8;0;425;1.65
;;;Kankaanp‰‰;1010;20011228;2001;12;28;3255000;6875000;-17.1;-13.6;-18.9;0;479;1.37
;;;Kankaanp‰‰;1010;20011229;2001;12;29;3255000;6875000;-19.2;-16.4;-20.3;0;595;1.15
;;;Kankaanp‰‰;1010;20011230;2001;12;30;3255000;6875000;-21.9;-19.5;-23.6;0;612;0.87
;;;Kankaanp‰‰;1010;20011231;2001;12;31;3255000;6875000;-16.7;-12.7;-23.1;0;491;1.42
;;;Kankaanp‰‰;1010;20020101;2002;01;01;3255000;6875000;-17.9;-11.9;-27.1;2;454;1.41
;;;Kankaanp‰‰;1010;20020102;2002;01;02;3255000;6875000;-20.6;-11.7;-25.8;0;672;1.01
;;;Kankaanp‰‰;1010;20020103;2002;01;03;3255000;6875000;-4.7;0.1;-19.7;0;454;4.34
;;;Kankaanp‰‰;1010;20020104;2002;01;04;3255000;6875000;0.7;2.2;-0.6;0;552;6.28
;;;Kankaanp‰‰;1010;20020105;2002;01;05;3255000;6875000;-1.7;1.6;-4;0;559;5.34
;;;Kankaanp‰‰;1010;20020106;2002;01;06;3255000;6875000;-1.3;0.4;-3.3;0;544;5.39
;;;Kankaanp‰‰;1010;20020107;2002;01;07;3255000;6875000;-0.9;0.8;-2.9;1;440;5.76
;;;Kankaanp‰‰;1010;20020108;2002;01;08;3255000;6875000;0.7;2.9;-0.4;0;594;6.2
;;;Kankaanp‰‰;1010;20020109;2002;01;09;3255000;6875000;-0.1;2;-1.8;0;824;5.48
;;;Kankaanp‰‰;1010;20020110;2002;01;10;3255000;6875000;-0.3;1.8;-2.4;0;625;5.52
;;;Kankaanp‰‰;1010;20020111;2002;01;11;3255000;6875000;0;1.9;-1.5;0;735;5.77
;;;Kankaanp‰‰;1010;20020112;2002;01;12;3255000;6875000;-0.7;0.4;-1.4;0;651;5.58
;;;Kankaanp‰‰;1010;20020113;2002;01;13;3255000;6875000;0;2.1;-2.4;0;518;6.05
;;;Kankaanp‰‰;1010;20020114;2002;01;14;3255000;6875000;1.6;2.4;0.9;1;646;6.74
;;;Kankaanp‰‰;1010;20020115;2002;01;15;3255000;6875000;1.3;2.5;-0.1;0;597;6.79
;;;Kankaanp‰‰;1010;20020116;2002;01;16;3255000;6875000;0.9;2.3;0.2;2;567;6.53
;;;Kankaanp‰‰;1010;20020117;2002;01;17;3255000;6875000;0.1;1.3;-0.6;0;714;6.12
;;;Kankaanp‰‰;1010;20020118;2002;01;18;3255000;6875000;-1.1;1.5;-2.5;4;594;5.63
;;;Kankaanp‰‰;1010;20020119;2002;01;19;3255000;6875000;-0.4;0.9;-1.9;0;673;5.91
;;;Kankaanp‰‰;1010;20020120;2002;01;20;3255000;6875000;-6.9;-1.4;-8.8;0;962;3.43
;;;Kankaanp‰‰;1010;20020121;2002;01;21;3255000;6875000;-6.7;-5.7;-8.4;8;803;3.58
;;;Kankaanp‰‰;1010;20020122;2002;01;22;3255000;6875000;-11.2;-6.2;-15.6;14;1062;2.41
;;;Kankaanp‰‰;1010;20020123;2002;01;23;3255000;6875000;-10.8;-1.3;-17;0;1003;2.73
;;;Kankaanp‰‰;1010;20020124;2002;01;24;3255000;6875000;-15.3;-9.1;-24.4;15;1226;1.85
;;;Kankaanp‰‰;1010;20020125;2002;01;25;3255000;6875000;-10.3;-8.2;-11.3;6;892;2.45
;;;Kankaanp‰‰;1010;20020126;2002;01;26;3255000;6875000;-14;-10.1;-17.9;0;1666;1.74
;;;Kankaanp‰‰;1010;20020127;2002;01;27;3255000;6875000;-13.9;-10.3;-20.2;0;1223;1.87
;;;Kankaanp‰‰;1010;20020128;2002;01;28;3255000;6875000;-6.9;-4.3;-13;6;1162;3.39
;;;Kankaanp‰‰;1010;20020129;2002;01;29;3255000;6875000;-6.6;-3.7;-8.2;0;1007;3.42
;;;Kankaanp‰‰;1010;20020130;2002;01;30;3255000;6875000;-9.5;-5.3;-12;0;1691;2.66
;;;Kankaanp‰‰;1010;20020131;2002;01;31;3255000;6875000;-12.3;-7.5;-16.9;0;1428;2.11
;;;Kankaanp‰‰;1010;20020201;2002;02;01;3255000;6875000;-14.3;-11;-18.1;3;1116;1.81
;;;Kankaanp‰‰;1010;20020202;2002;02;02;3255000;6875000;-3.1;2.5;-14;3;997;5.18
;;;Kankaanp‰‰;1010;20020203;2002;02;03;3255000;6875000;3.8;5.8;1.6;0;1247;7.76
;;;Kankaanp‰‰;1010;20020204;2002;02;04;3255000;6875000;2.1;3.8;0.8;7;1197;7.02
;;;Kankaanp‰‰;1010;20020205;2002;02;05;3255000;6875000;0.9;1.9;-0.5;3;1747;6.34
;;;Kankaanp‰‰;1010;20020206;2002;02;06;3255000;6875000;1.7;2.5;1;0;930;6.93
;;;Kankaanp‰‰;1010;20020207;2002;02;07;3255000;6875000;0.5;2;-0.8;0;1292;6.33
;;;Kankaanp‰‰;1010;20020208;2002;02;08;3255000;6875000;-1.4;0.3;-3.1;0;1341;5.46
;;;Kankaanp‰‰;1010;20020209;2002;02;09;3255000;6875000;0.7;2.3;-0.2;7;994;6.38
;;;Kankaanp‰‰;1010;20020210;2002;02;10;3255000;6875000;1.2;2.5;0.2;1;1435;6.56
;;;Kankaanp‰‰;1010;20020211;2002;02;11;3255000;6875000;-0.2;0.9;-1.1;0;2097;5.71
;;;Kankaanp‰‰;1010;20020212;2002;02;12;3255000;6875000;-2.5;0.1;-4;0;1667;4.57
;;;Kankaanp‰‰;1010;20020213;2002;02;13;3255000;6875000;-4.8;-2.5;-6.1;0;2159;3.57
;;;Kankaanp‰‰;1010;20020214;2002;02;14;3255000;6875000;-5.8;-2.6;-9;0;3578;3.23
;;;Kankaanp‰‰;1010;20020215;2002;02;15;3255000;6875000;-1.1;3.3;-5.8;0;2708;4.84
;;;Kankaanp‰‰;1010;20020216;2002;02;16;3255000;6875000;3.3;4.9;0.3;0;2159;5.86
;;;Kankaanp‰‰;1010;20020217;2002;02;17;3255000;6875000;2.5;5.4;0.1;0;3759;5.2
;;;Kankaanp‰‰;1010;20020218;2002;02;18;3255000;6875000;-1.6;1.7;-7;6;1760;5.27
;;;Kankaanp‰‰;1010;20020219;2002;02;19;3255000;6875000;-0.8;1.2;-1.9;1;2427;5.33
;;;Kankaanp‰‰;1010;20020220;2002;02;20;3255000;6875000;-11.2;-1.4;-15.1;0;4423;2.03
;;;Kankaanp‰‰;1010;20020221;2002;02;21;3255000;6875000;-10.1;-2.6;-18.6;0;4083;2.52
;;;Kankaanp‰‰;1010;20020222;2002;02;22;3255000;6875000;-3.6;0.5;-8.9;2;2522;3.57
;;;Kankaanp‰‰;1010;20020223;2002;02;23;3255000;6875000;-1.4;0.8;-4.1;3;2001;5.25
;;;Kankaanp‰‰;1010;20020224;2002;02;24;3255000;6875000;-4.8;-0.5;-9.5;0;4898;3.97
;;;Kankaanp‰‰;1010;20020225;2002;02;25;3255000;6875000;-4.3;-1.1;-9.6;0;3567;4.21
;;;Kankaanp‰‰;1010;20020226;2002;02;26;3255000;6875000;-2.9;-0.6;-5.8;2;2411;4.56
;;;Kankaanp‰‰;1010;20020227;2002;02;27;3255000;6875000;-2.7;-1.4;-3.5;3;2364;4.65
;;;Kankaanp‰‰;1010;20020228;2002;02;28;3255000;6875000;-3.9;-1.8;-5.3;0;2429;4.12
;;;Kankaanp‰‰;1010;20020301;2002;03;01;3255000;6875000;-8.7;-1.9;-16.8;0;5845;2.89
;;;Kankaanp‰‰;1010;20020302;2002;03;02;3255000;6875000;-5.8;0.6;-11.9;0;5193;3.71
;;;Kankaanp‰‰;1010;20020303;2002;03;03;3255000;6875000;-5.1;-1.9;-7.8;0;6631;3.68
;;;Kankaanp‰‰;1010;20020304;2002;03;04;3255000;6875000;-2.1;2;-7.2;3;5157;4.55
;;;Kankaanp‰‰;1010;20020305;2002;03;05;3255000;6875000;0.8;3.3;-3.8;0;7207;4.79
;;;Kankaanp‰‰;1010;20020306;2002;03;06;3255000;6875000;-0.6;2.4;-2.8;0;6239;5.05
;;;Kankaanp‰‰;1010;20020307;2002;03;07;3255000;6875000;-8.4;-2.5;-12.2;0;6182;2.71
;;;Kankaanp‰‰;1010;20020308;2002;03;08;3255000;6875000;-8.8;-1.4;-16.3;3;8093;2.47
;;;Kankaanp‰‰;1010;20020309;2002;03;09;3255000;6875000;-2.2;0.9;-9.3;11;2456;5.22
;;;Kankaanp‰‰;1010;20020310;2002;03;10;3255000;6875000;-5.3;0.1;-7;0;4270;3.76
;;;Kankaanp‰‰;1010;20020311;2002;03;11;3255000;6875000;-5.9;-0.8;-15.8;0;5651;3.93
;;;Kankaanp‰‰;1010;20020312;2002;03;12;3255000;6875000;-0.4;1.9;-2.8;0;3205;5.66
;;;Kankaanp‰‰;1010;20020313;2002;03;13;3255000;6875000;-4.3;-0.1;-6.8;0;3478;3.84
;;;Kankaanp‰‰;1010;20020314;2002;03;14;3255000;6875000;-7.3;2.6;-17;0;7844;2.93
;;;Kankaanp‰‰;1010;20020315;2002;03;15;3255000;6875000;-4.6;4.6;-14.1;0;9695;3.87
;;;Kankaanp‰‰;1010;20020316;2002;03;16;3255000;6875000;-1.1;6.1;-6.6;0;10163;4.09
;;;Kankaanp‰‰;1010;20020317;2002;03;17;3255000;6875000;-0.2;4.8;-4.8;0;4906;4.49
;;;Kankaanp‰‰;1010;20020318;2002;03;18;3255000;6875000;1.6;4.3;0.3;1;5316;6.05
;;;Kankaanp‰‰;1010;20020319;2002;03;19;3255000;6875000;3.9;6.9;1.1;0;2908;7.26
;;;Kankaanp‰‰;1010;20020320;2002;03;20;3255000;6875000;2.8;7.2;1.1;4;3724;6.13
;;;Kankaanp‰‰;1010;20020321;2002;03;21;3255000;6875000;1.5;4.3;0;0;6633;5.68
;;;Kankaanp‰‰;1010;20020322;2002;03;22;3255000;6875000;1.6;4;-0.9;0;3672;6.08
;;;Kankaanp‰‰;1010;20020323;2002;03;23;3255000;6875000;0.1;2.7;-2.2;0;11805;3.96
;;;Kankaanp‰‰;1010;20020324;2002;03;24;3255000;6875000;-2.9;2.7;-8.6;0;12097;3.2
;;;Kankaanp‰‰;1010;20020325;2002;03;25;3255000;6875000;-1.3;4.3;-7.4;0;11522;4.03
;;;Kankaanp‰‰;1010;20020326;2002;03;26;3255000;6875000;2;6.3;-0.4;0;9604;5.41
;;;Kankaanp‰‰;1010;20020327;2002;03;27;3255000;6875000;2.4;8.9;-3.7;0;10700;5.24
