OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;;
;;;Toholampi;2077;19920303;1992;3;3;3365000;7085000;1.2;1.9;0.3;5;2035;6.22;;
;;;Toholampi;2077;19920304;1992;3;4;3365000;7085000;-2.8;0.5;-4.4;0;3560;4.29;;
;;;Toholampi;2077;19920305;1992;3;5;3365000;7085000;-3.8;-0.6;-6.2;0;4460;3.58;;
;;;Toholampi;2077;19920306;1992;3;6;3365000;7085000;1.1;2.7;-3.6;0;2625;5.49;;
;;;Toholampi;2077;19920307;1992;3;7;3365000;7085000;3.1;5.4;1.6;1;4772;6.17;;
;;;Toholampi;2077;19920308;1992;3;8;3365000;7085000;1.8;5.4;-2.4;0;4458;6.01;;
;;;Toholampi;2077;19920309;1992;3;9;3365000;7085000;0;3.8;-6.6;0;3263;5.52;;
;;;Toholampi;2077;19920310;1992;3;10;3365000;7085000;2.9;4.4;1.7;0;3206;6.05;;
;;;Toholampi;2077;19920311;1992;3;11;3365000;7085000;2.6;4.3;1.2;3;2399;6.29;;
;;;Toholampi;2077;19920312;1992;3;12;3365000;7085000;-0.4;1.3;-3.7;2;4201;5.03;;
;;;Toholampi;2077;19920313;1992;3;13;3365000;7085000;0.4;1.3;-0.6;9;2753;5.77;;
;;;Toholampi;2077;19920314;1992;3;14;3365000;7085000;-0.5;1.4;-2.2;3;3616;5.5;;
;;;Toholampi;2077;19920315;1992;3;15;3365000;7085000;-1.8;0.1;-4;0;3164;4.88;;
;;;Toholampi;2077;19920316;1992;3;16;3365000;7085000;-2.8;1.1;-7.8;0;6400;4.3;;
;;;Toholampi;2077;19920317;1992;3;17;3365000;7085000;-1.7;2;-7.3;1;5222;4.25;;
;;;Toholampi;2077;19920318;1992;3;18;3365000;7085000;1.4;2.6;-0.2;0;3270;6.39;;
;;;Toholampi;2077;19920319;1992;3;19;3365000;7085000;3.5;5.4;0.9;0;3379;6.96;;
;;;Toholampi;2077;19920320;1992;3;20;3365000;7085000;1.9;4.4;0.7;2;2400;6.32;;
;;;Toholampi;2077;19920321;1992;3;21;3365000;7085000;1.1;3.4;-0.2;0;4071;5.84;;
;;;Toholampi;2077;19920322;1992;3;22;3365000;7085000;1.4;3.6;-1.6;0;2904;6.34;;
;;;Toholampi;2077;19920323;1992;3;23;3365000;7085000;1.2;2.6;-0.1;0;3481;6.16;;
;;;Toholampi;2077;19920324;1992;3;24;3365000;7085000;-3.2;0.5;-6.6;0;10041;3.39;;
;;;Toholampi;2077;19920325;1992;3;25;3365000;7085000;-3.4;1.9;-8.1;0;10664;3.46;;
;;;Toholampi;2077;19920326;1992;3;26;3365000;7085000;-2;2.9;-7.1;0;10078;3.37;;
;;;Toholampi;2077;19920327;1992;3;27;3365000;7085000;-2.6;2.4;-7.9;5;5992;4.23;;
;;;Toholampi;2077;19920328;1992;3;28;3365000;7085000;-1.5;-0.5;-2.2;0;3813;4.93;;
;;;Toholampi;2077;19920329;1992;3;29;3365000;7085000;-3.1;-1;-4.8;0;6607;4.06;;
;;;Toholampi;2077;19920330;1992;3;30;3365000;7085000;-4.2;-2.3;-7.2;1;6151;3.44;;
;;;Toholampi;2077;19920331;1992;3;31;3365000;7085000;-4.8;-2.8;-5.9;5;4642;3.67;;
;;;Toholampi;2077;19920401;1992;4;1;3365000;7085000;-7.8;-3.6;-11.1;0;8136;2.75;;
;;;Toholampi;2077;19920402;1992;4;2;3365000;7085000;-9.4;-3.4;-18.8;0;8981;2.22;;
;;;Toholampi;2077;19920403;1992;4;3;3365000;7085000;-2.6;0;-5.8;3;4485;4.66;;
;;;Toholampi;2077;19920404;1992;4;4;3365000;7085000;-2.3;-1;-3.3;0;4496;4.65;;
;;;Toholampi;2077;19920405;1992;4;5;3365000;7085000;-3.7;-1.7;-5.4;0;4142;3.9;;
;;;Toholampi;2077;19920406;1992;4;6;3365000;7085000;-2.6;-0.3;-4.8;1;4186;4.58;;
;;;Toholampi;2077;19920407;1992;4;7;3365000;7085000;-0.6;1.6;-1.9;1;5409;5.17;;
;;;Toholampi;2077;19920408;1992;4;8;3365000;7085000;-2.1;-0.2;-3.4;0;6890;3.96;;
;;;Toholampi;2077;19920409;1992;4;9;3365000;7085000;-2.2;3.5;-9.9;0;11505;3.79;;
;;;Toholampi;2077;19920410;1992;4;10;3365000;7085000;-0.9;5.1;-7.4;0;14392;3.71;;
;;;Toholampi;2077;19920411;1992;4;11;3365000;7085000;0;3;-4.7;0;6357;5.11;;
;;;Toholampi;2077;19920412;1992;4;12;3365000;7085000;1.6;5.7;-0.2;0;9777;4.48;;
;;;Toholampi;2077;19920413;1992;4;13;3365000;7085000;-1.2;3.7;-6;0;12599;4.21;;
;;;Toholampi;2077;19920414;1992;4;14;3365000;7085000;-2.5;1.1;-6.6;0;6398;4.21;;
;;;Toholampi;2077;19920415;1992;4;15;3365000;7085000;-3.6;-1.3;-5.8;0;7317;3.03;;
;;;Toholampi;2077;19920416;1992;4;16;3365000;7085000;-3.7;0.9;-9.5;0;16813;2.7;;
;;;Toholampi;2077;19920417;1992;4;17;3365000;7085000;-2.7;3.1;-10.7;0;19119;2.57;;
;;;Toholampi;2077;19920418;1992;4;18;3365000;7085000;0.2;5.2;-7.3;0;14754;3.48;;
;;;Toholampi;2077;19920419;1992;4;19;3365000;7085000;1.3;4;-1;0;8214;4.47;;
;;;Toholampi;2077;19920420;1992;4;20;3365000;7085000;-0.2;2.8;-1.6;0;11453;3.64;;
;;;Toholampi;2077;19920421;1992;4;21;3365000;7085000;-3.8;-0.1;-7.1;0;16845;2.91;;
;;;Toholampi;2077;19920422;1992;4;22;3365000;7085000;-2.5;0.2;-5.6;0;18337;3.01;;
;;;Toholampi;2077;19920423;1992;4;23;3365000;7085000;-4.5;-1.2;-6.2;1;6836;3.51;;
;;;Toholampi;2077;19920424;1992;4;24;3365000;7085000;-2.8;0.6;-6.3;0;8861;3.83;;
;;;Toholampi;2077;19920425;1992;4;25;3365000;7085000;0.8;5.3;-3.7;0;15235;3.63;;
;;;Toholampi;2077;19920426;1992;4;26;3365000;7085000;1.7;4;-0.8;0;7359;4.91;;
;;;Toholampi;2077;19920427;1992;4;27;3365000;7085000;4.3;8.4;1.2;0;10112;5.31;;
;;;Toholampi;2077;19920428;1992;4;28;3365000;7085000;5;7.4;3.5;0;6581;6.56;;
;;;Toholampi;2077;19920429;1992;4;29;3365000;7085000;5.3;8.2;3.3;0;5567;7.64;;
;;;Toholampi;2077;19920430;1992;4;30;3365000;7085000;6.7;9.5;3.8;1;8806;7.77;;
;;;Toholampi;2077;19920501;1992;5;1;3365000;7085000;6.5;11.7;1.3;1;15059;7.16;;
;;;Toholampi;2077;19920502;1992;5;2;3365000;7085000;7;11.1;3.5;2;9283;7.81;;
;;;Toholampi;2077;19920503;1992;5;3;3365000;7085000;6.1;8.7;4.1;0;10325;6.45;;
;;;Toholampi;2077;19920504;1992;5;4;3365000;7085000;4.6;9.6;-0.7;0;14214;4.45;;
;;;Toholampi;2077;19920505;1992;5;5;3365000;7085000;9;15.6;0.8;0;13794;6.8;;
;;;Toholampi;2077;19920506;1992;5;6;3365000;7085000;7.8;12.1;2.2;2;8626;7.93;;
;;;Toholampi;2077;19920507;1992;5;7;3365000;7085000;6.3;10;2.8;0;20022;5.6;;
;;;Toholampi;2077;19920508;1992;5;8;3365000;7085000;5.6;11.1;2.8;2;10793;6.41;;
;;;Toholampi;2077;19920509;1992;5;9;3365000;7085000;5.5;11.1;0.2;0;12974;5.24;;
;;;Toholampi;2077;19920510;1992;5;10;3365000;7085000;4.2;9.2;0.7;0;15099;6.32;;
;;;Toholampi;2077;19920511;1992;5;11;3365000;7085000;4.9;11.3;-1.5;0;15971;5.55;;
;;;Toholampi;2077;19920512;1992;5;12;3365000;7085000;4.5;10.1;-1.4;0;15224;5.41;;
;;;Toholampi;2077;19920513;1992;5;13;3365000;7085000;6.7;13.3;-2.7;0;21380;4.14;;
;;;Toholampi;2077;19920514;1992;5;14;3365000;7085000;7.6;11.9;0.7;0;22333;4.98;;
;;;Toholampi;2077;19920515;1992;5;15;3365000;7085000;14.6;24.3;0;0;24098;7.27;;
;;;Toholampi;2077;19920516;1992;5;16;3365000;7085000;10.5;19.9;8.5;3;11158;9.29;;
;;;Toholampi;2077;19920517;1992;5;17;3365000;7085000;7.3;10.9;3.8;0;22234;5.53;;
;;;Toholampi;2077;19920518;1992;5;18;3365000;7085000;10.2;14.4;5.6;0;21024;6.3;;
;;;Toholampi;2077;19920519;1992;5;19;3365000;7085000;10.5;17.4;4;0;17350;8.29;;
;;;Toholampi;2077;19920520;1992;5;20;3365000;7085000;9.3;15.9;3.5;0;23096;5.81;;
;;;Toholampi;2077;19920521;1992;5;21;3365000;7085000;11.2;16.5;5.7;0;18726;8.04;;
;;;Toholampi;2077;19920522;1992;5;22;3365000;7085000;9.8;16.9;1.5;0;21270;7.45;;
;;;Toholampi;2077;19920523;1992;5;23;3365000;7085000;15.2;22.7;4.7;0;24267;8.79;;
;;;Toholampi;2077;19920524;1992;5;24;3365000;7085000;15.5;21.5;8.3;0;23144;10.83;;
;;;Toholampi;2077;19920525;1992;5;25;3365000;7085000;12.7;18.6;8;0;24133;8.62;;
;;;Toholampi;2077;19920526;1992;5;26;3365000;7085000;14.5;23.1;2.5;0;27472;6.32;;
;;;Toholampi;2077;19920527;1992;5;27;3365000;7085000;15.8;23.5;4.2;0;27259;6.57;;
;;;Toholampi;2077;19920528;1992;5;28;3365000;7085000;17.6;25.4;5.3;0;27494;7.47;;
;;;Toholampi;2077;19920529;1992;5;29;3365000;7085000;17.9;26.3;4.8;0;27108;6.92;;
;;;Toholampi;2077;19920530;1992;5;30;3365000;7085000;17.9;23.5;8.8;0;26655;8.29;;
;;;Toholampi;2077;19920531;1992;5;31;3365000;7085000;17.2;23.6;9.5;0;19878;8.48;;
;;;Toholampi;2077;19920601;1992;6;1;3365000;7085000;13.6;19.2;7.8;0;26078;7.9;;
;;;Toholampi;2077;19920602;1992;6;2;3365000;7085000;13.8;20.5;4.1;0;27747;7.21;;
;;;Toholampi;2077;19920603;1992;6;3;3365000;7085000;16.4;23.9;5.7;0;26026;8;;
;;;Toholampi;2077;19920604;1992;6;4;3365000;7085000;16.1;23.6;6.1;0;26890;7.59;;
;;;Toholampi;2077;19920605;1992;6;5;3365000;7085000;17.3;25.5;4;0;27194;10.58;;
;;;Toholampi;2077;19920606;1992;6;6;3365000;7085000;18.8;26;7.4;0;28058;9.38;;
;;;Toholampi;2077;19920607;1992;6;7;3365000;7085000;16.7;22.3;11.9;0;23824;8.64;;
;;;Toholampi;2077;19920608;1992;6;8;3365000;7085000;12;17.9;6.3;0;27355;7.1;;
;;;Toholampi;2077;19920609;1992;6;9;3365000;7085000;14.2;21.5;2.2;0;28684;7.56;;
;;;Toholampi;2077;19920610;1992;6;10;3365000;7085000;17.4;25.1;5.5;0;27531;7.36;;
;;;Toholampi;2077;19920611;1992;6;11;3365000;7085000;19;25.4;8.6;0;26087;10.14;;
;;;Toholampi;2077;19920612;1992;6;12;3365000;7085000;20.6;27;10.2;0;27366;11.31;;
;;;Toholampi;2077;19920613;1992;6;13;3365000;7085000;21.9;28.6;12.6;0;25058;12.43;;
;;;Toholampi;2077;19920614;1992;6;14;3365000;7085000;20.6;28.3;15.8;5;22188;13.99;;
;;;Toholampi;2077;19920615;1992;6;15;3365000;7085000;18;22.6;14.5;1;18512;14.67;;
;;;Toholampi;2077;19920616;1992;6;16;3365000;7085000;13.4;20.4;11.2;0;14438;10.02;;
;;;Toholampi;2077;19920617;1992;6;17;3365000;7085000;9.8;14;4.4;0;20450;6.44;;
;;;Toholampi;2077;19920618;1992;6;18;3365000;7085000;10.7;15.3;7.3;1;11635;9.32;;
;;;Toholampi;2077;19920619;1992;6;19;3365000;7085000;14.8;20.7;7.7;0;22072;10;;
;;;Toholampi;2077;19920620;1992;6;20;3365000;7085000;15.5;22.2;6;0;28100;8.33;;
;;;Toholampi;2077;19920621;1992;6;21;3365000;7085000;10.4;18.9;7.5;6;13099;10.22;;
;;;Toholampi;2077;19920622;1992;6;22;3365000;7085000;8.1;12.4;4.3;0;20001;6.04;;
;;;Toholampi;2077;19920623;1992;6;23;3365000;7085000;8.3;11.6;4.1;0;21680;6.82;;
;;;Toholampi;2077;19920624;1992;6;24;3365000;7085000;9.8;14;4.4;0;20380;7.52;;
;;;Toholampi;2077;19920625;1992;6;25;3365000;7085000;13;19.5;3;0;27671;7.33;;
;;;Toholampi;2077;19920626;1992;6;26;3365000;7085000;15.6;23;3.6;0;29068;7.95;;
;;;Toholampi;2077;19920627;1992;6;27;3365000;7085000;17.2;25.2;5.6;0;26239;8.77;;
;;;Toholampi;2077;19920628;1992;6;28;3365000;7085000;14.5;22.1;9;0;17125;10.88;;
;;;Toholampi;2077;19920629;1992;6;29;3365000;7085000;13.4;18.8;6.5;0;25578;6.47;;
;;;Toholampi;2077;19920630;1992;6;30;3365000;7085000;13.4;21.2;4.7;2;24456;9.6;;
;;;Toholampi;2077;19920701;1992;7;1;3365000;7085000;11.8;17.6;5.3;0;16966;8.4;;
;;;Toholampi;2077;19920702;1992;7;2;3365000;7085000;9.3;14.2;6.7;5;14656;9.62;;
;;;Toholampi;2077;19920703;1992;7;3;3365000;7085000;8.9;13.4;5.9;1;19353;8.23;;
;;;Toholampi;2077;19920704;1992;7;4;3365000;7085000;8.7;12.4;5.2;1;13358;8.77;;
;;;Toholampi;2077;19920705;1992;7;5;3365000;7085000;11.5;15.5;6.7;0;24799;6.86;;
;;;Toholampi;2077;19920706;1992;7;6;3365000;7085000;12;20.5;1.1;6;20509;7.52;;
;;;Toholampi;2077;19920707;1992;7;7;3365000;7085000;11.3;14.6;7.7;0;24105;7.79;;
;;;Toholampi;2077;19920708;1992;7;8;3365000;7085000;13.5;20.6;2.8;0;25477;6.83;;
;;;Toholampi;2077;19920709;1992;7;9;3365000;7085000;15.8;20.2;11.8;0;18249;9.48;;
;;;Toholampi;2077;19920710;1992;7;10;3365000;7085000;16.2;21.8;9.7;0;20369;10.11;;
;;;Toholampi;2077;19920711;1992;7;11;3365000;7085000;15;19.4;12.6;1;15074;11.97;;
;;;Toholampi;2077;19920712;1992;7;12;3365000;7085000;15.3;21.6;7.4;1;27244;8.61;;
;;;Toholampi;2077;19920713;1992;7;13;3365000;7085000;17.2;24.2;10.7;16;15084;15.54;;
;;;Toholampi;2077;19920714;1992;7;14;3365000;7085000;16.5;22.9;12.7;1;17102;14.81;;
;;;Toholampi;2077;19920715;1992;7;15;3365000;7085000;15.6;20.1;13.4;13;15727;14.49;;
;;;Toholampi;2077;19920716;1992;7;16;3365000;7085000;11.5;15.7;10;8;10875;11.48;;
;;;Toholampi;2077;19920717;1992;7;17;3365000;7085000;11.7;14.9;9.1;0;9714;10.18;;
;;;Toholampi;2077;19920718;1992;7;18;3365000;7085000;14.6;20;8.1;0;19887;8.86;;
;;;Toholampi;2077;19920719;1992;7;19;3365000;7085000;13.9;16.9;12.4;14;9994;13.39;;
;;;Toholampi;2077;19920720;1992;7;20;3365000;7085000;13.6;16.1;13;0;11027;14;;
;;;Toholampi;2077;19920721;1992;7;21;3365000;7085000;15.9;21.9;8.5;0;15691;13.6;;
;;;Toholampi;2077;19920722;1992;7;22;3365000;7085000;18.7;25.3;11.6;2;14112;15.39;;
;;;Toholampi;2077;19920723;1992;7;23;3365000;7085000;16.4;22.5;13;0;24121;10.46;;
;;;Toholampi;2077;19920724;1992;7;24;3365000;7085000;14.3;18.8;8.9;0;22189;9.64;;
;;;Toholampi;2077;19920725;1992;7;25;3365000;7085000;15.5;21.2;9.6;0;13861;12.44;;
;;;Toholampi;2077;19920726;1992;7;26;3365000;7085000;17.9;24.8;9.4;0;21324;12.41;;
;;;Toholampi;2077;19920727;1992;7;27;3365000;7085000;16.8;21.6;13.9;2;10767;13.23;;
;;;Toholampi;2077;19920728;1992;7;28;3365000;7085000;14.7;19.7;9;30;15840;12.66;;
;;;Toholampi;2077;19920729;1992;7;29;3365000;7085000;12.6;16.7;10.8;28;10125;13;;
;;;Toholampi;2077;19920730;1992;7;30;3365000;7085000;13.6;18.8;7.2;0;15389;10.38;;
;;;Toholampi;2077;19920731;1992;7;31;3365000;7085000;13.9;17.7;11.4;1;15745;11.85;;
;;;Toholampi;2077;19920801;1992;8;1;3365000;7085000;11.9;16.1;7.4;0;21304;8.69;;
;;;Toholampi;2077;19920802;1992;8;2;3365000;7085000;14;20.5;6.3;0;17872;8.93;;
;;;Toholampi;2077;19920803;1992;8;3;3365000;7085000;14.1;17.1;12.2;5;8356;14.32;;
;;;Toholampi;2077;19920804;1992;8;4;3365000;7085000;14.8;18.4;11.2;2;9414;14.35;;
;;;Toholampi;2077;19920805;1992;8;5;3365000;7085000;15.5;19.6;12.4;0;16210;12.68;;
;;;Toholampi;2077;19920806;1992;8;6;3365000;7085000;14.4;19.2;10.6;9;9989;13.64;;
;;;Toholampi;2077;19920807;1992;8;7;3365000;7085000;14;18.3;11;13;10763;13.24;;
;;;Toholampi;2077;19920808;1992;8;8;3365000;7085000;12.9;17.7;8;0;16077;9.22;;
;;;Toholampi;2077;19920809;1992;8;9;3365000;7085000;10.6;15.9;4.1;0;20349;7.67;;
;;;Toholampi;2077;19920810;1992;8;10;3365000;7085000;9.4;13.6;2.6;1;8425;9.99;;
;;;Toholampi;2077;19920811;1992;8;11;3365000;7085000;18.7;26.9;11.2;2;16872;16.5;;
;;;Toholampi;2077;19920812;1992;8;12;3365000;7085000;14.3;22.4;11.3;7;6155;14.27;;
;;;Toholampi;2077;19920813;1992;8;13;3365000;7085000;12.3;17;8.3;0;13156;10.75;;
;;;Toholampi;2077;19920814;1992;8;14;3365000;7085000;12.4;14.7;10.3;2;7638;13.23;;
;;;Toholampi;2077;19920815;1992;8;15;3365000;7085000;12.8;14.4;12.1;16;5735;14.13;;
;;;Toholampi;2077;19920816;1992;8;16;3365000;7085000;12.2;15.2;10.8;5;9822;13.01;;
;;;Toholampi;2077;19920817;1992;8;17;3365000;7085000;12.1;13.9;9.7;6;6420;13.23;;
;;;Toholampi;2077;19920818;1992;8;18;3365000;7085000;12.4;14.4;10.5;0;6360;13.51;;
;;;Toholampi;2077;19920819;1992;8;19;3365000;7085000;12.7;14.9;11.2;3;7997;13.63;;
;;;Toholampi;2077;19920820;1992;8;20;3365000;7085000;9;12.6;8;6;5696;10.87;;
;;;Toholampi;2077;19920821;1992;8;21;3365000;7085000;9.3;11.2;7.5;2;5518;11.04;;
;;;Toholampi;2077;19920822;1992;8;22;3365000;7085000;8.9;10.4;7.8;0;5482;9.77;;
;;;Toholampi;2077;19920823;1992;8;23;3365000;7085000;8.3;12.4;4.7;0;7100;8.63;;
;;;Toholampi;2077;19920824;1992;8;24;3365000;7085000;9.4;12.7;5.5;0;12044;9.48;;
;;;Toholampi;2077;19920825;1992;8;25;3365000;7085000;10.1;13.4;8.2;1;8828;11.18;;
;;;Toholampi;2077;19920826;1992;8;26;3365000;7085000;10.4;13.5;8.1;1;7314;11.18;;
;;;Toholampi;2077;19920827;1992;8;27;3365000;7085000;11.4;16.2;7.9;8;9204;11.64;;
;;;Toholampi;2077;19920828;1992;8;28;3365000;7085000;12.5;15.2;10.2;3;6154;13.29;;
;;;Toholampi;2077;19920829;1992;8;29;3365000;7085000;14.1;17.9;12.1;0;7936;11.24;;
;;;Toholampi;2077;19920830;1992;8;30;3365000;7085000;11.3;13.7;8.9;2;6626;12.64;;
;;;Toholampi;2077;19920831;1992;8;31;3365000;7085000;12.2;15.5;8.8;5;10077;12.6;;
;;;Toholampi;2077;19920901;1992;9;1;3365000;7085000;13.3;15.2;12.1;17;6020;14.7;;
;;;Toholampi;2077;19920902;1992;9;2;3365000;7085000;13.8;17;10.5;7;4331;14.87;;
;;;Toholampi;2077;19920903;1992;9;3;3365000;7085000;11.5;16.1;8.2;2;6458;11.1;;
;;;Toholampi;2077;19920904;1992;9;4;3365000;7085000;11.1;12.8;9;10;6558;12.38;;
;;;Toholampi;2077;19920905;1992;9;5;3365000;7085000;10.6;14.7;7.8;2;6118;11.42;;
;;;Toholampi;2077;19920906;1992;9;6;3365000;7085000;6.7;9.6;5.3;0;5602;8.7;;
;;;Toholampi;2077;19920907;1992;9;7;3365000;7085000;8;12;1.8;0;9219;9.07;;
;;;Toholampi;2077;19920908;1992;9;8;3365000;7085000;11.7;13.7;9.4;1;4991;12.29;;
;;;Toholampi;2077;19920909;1992;9;9;3365000;7085000;11;14.1;9.3;0;7411;11.56;;
;;;Toholampi;2077;19920910;1992;9;10;3365000;7085000;8.8;13.7;4.5;0;6412;10.38;;
;;;Toholampi;2077;19920911;1992;9;11;3365000;7085000;9.7;17.1;3;0;7162;10.49;;
;;;Toholampi;2077;19920912;1992;9;12;3365000;7085000;11.3;18.1;4.8;0;9233;10.72;;
;;;Toholampi;2077;19920913;1992;9;13;3365000;7085000;11.6;15.5;8;0;6574;11.85;;
;;;Toholampi;2077;19920914;1992;9;14;3365000;7085000;11.3;16.5;7.7;0;6093;11.47;;
;;;Toholampi;2077;19920915;1992;9;15;3365000;7085000;10.9;15.9;5.5;7;4611;11.44;;
;;;Toholampi;2077;19920916;1992;9;16;3365000;7085000;10.3;12.4;9;5;4699;11.82;;
;;;Toholampi;2077;19920917;1992;9;17;3365000;7085000;8.4;13.5;2.8;1;5260;10.64;;
;;;Toholampi;2077;19920918;1992;9;18;3365000;7085000;9.2;13.4;6.4;0;7052;10.16;;
;;;Toholampi;2077;19920919;1992;9;19;3365000;7085000;7.5;10.2;2.6;6;4647;9.96;;
;;;Toholampi;2077;19920920;1992;9;20;3365000;7085000;8.6;10.4;7.3;1;4601;10.27;;
;;;Toholampi;2077;19920921;1992;9;21;3365000;7085000;9.2;12.1;6.8;0;4417;10.47;;
;;;Toholampi;2077;19920922;1992;9;22;3365000;7085000;9.2;12;5;0;4772;10.22;;
;;;Toholampi;2077;19920923;1992;9;23;3365000;7085000;9.7;12.3;5.7;0;4799;10.6;;
;;;Toholampi;2077;19920924;1992;9;24;3365000;7085000;11;15.4;7;0;7045;9.41;;
;;;Toholampi;2077;19920925;1992;9;25;3365000;7085000;11.1;13.9;9;0;3729;11.57;;
;;;Toholampi;2077;19920926;1992;9;26;3365000;7085000;11.1;12.5;8.5;15;3851;12.11;;
;;;Toholampi;2077;19920927;1992;9;27;3365000;7085000;9.7;11.2;8.4;12;3971;11.37;;
;;;Toholampi;2077;19920928;1992;9;28;3365000;7085000;8.1;10;6.6;0;3192;9.24;;
;;;Toholampi;2077;19920929;1992;9;29;3365000;7085000;7.7;9.6;4.8;0;2849;9.11;;
;;;Toholampi;2077;19920930;1992;9;30;3365000;7085000;7.2;8.7;5.9;1;2685;9.16;;
;;;Toholampi;2077;19921001;1992;10;1;3365000;7085000;4.8;7.1;2.8;0;4176;6.38;;
;;;Toholampi;2077;19921002;1992;10;2;3365000;7085000;3.7;8.5;-1.5;0;5640;6.37;;
;;;Toholampi;2077;19921003;1992;10;3;3365000;7085000;4.6;9.3;-0.1;0;3226;6.91;;
;;;Toholampi;2077;19921004;1992;10;4;3365000;7085000;4.1;7.2;-1.4;0;3907;6.76;;
;;;Toholampi;2077;19921005;1992;10;5;3365000;7085000;6.2;10.8;2.5;0;5849;8.26;;
;;;Toholampi;2077;19921006;1992;10;6;3365000;7085000;6.8;10.9;3.5;1;4615;8.68;;
;;;Toholampi;2077;19921007;1992;10;7;3365000;7085000;4.4;7.9;1.1;3;4670;6.27;;
;;;Toholampi;2077;19921008;1992;10;8;3365000;7085000;5;8.6;-0.4;6;2812;7.65;;
;;;Toholampi;2077;19921009;1992;10;9;3365000;7085000;0.4;5.6;-1.2;0;3209;5.25;;
;;;Toholampi;2077;19921010;1992;10;10;3365000;7085000;-1.1;1.5;-4.1;9;3575;5.06;;
;;;Toholampi;2077;19921011;1992;10;11;3365000;7085000;-1.2;0.1;-3.1;2;1605;5.27;;
;;;Toholampi;2077;19921012;1992;10;12;3365000;7085000;-3.7;-1.3;-9;1;3987;4.29;;
;;;Toholampi;2077;19921013;1992;10;13;3365000;7085000;-5.9;-2.2;-9.4;0;2293;3.56;;
;;;Toholampi;2077;19921014;1992;10;14;3365000;7085000;-3.8;-2.4;-6.2;0;2833;3.55;;
;;;Toholampi;2077;19921015;1992;10;15;3365000;7085000;-4.4;-2.9;-5.7;0;2507;3.38;;
;;;Toholampi;2077;19921016;1992;10;16;3365000;7085000;-5.5;-3.9;-7.4;0;2506;3.69;;
;;;Toholampi;2077;19921017;1992;10;17;3365000;7085000;-5.5;-3.5;-7.2;0;2072;3.72;;
;;;Toholampi;2077;19921018;1992;10;18;3365000;7085000;-6.8;-1.9;-10.5;0;3423;3.27;;
;;;Toholampi;2077;19921019;1992;10;19;3365000;7085000;-8.4;-2.2;-15;3;3083;2.81;;
;;;Toholampi;2077;19921020;1992;10;20;3365000;7085000;-2.7;0;-6.3;5;1584;4.91;;
;;;Toholampi;2077;19921021;1992;10;21;3365000;7085000;-8.2;-1.7;-13.3;0;3010;3.16;;
;;;Toholampi;2077;19921022;1992;10;22;3365000;7085000;-15.2;-4.8;-18.1;0;2826;1.92;;
;;;Toholampi;2077;19921023;1992;10;23;3365000;7085000;-12.5;-6.1;-18.8;0;2531;2.25;;
;;;Toholampi;2077;19921024;1992;10;24;3365000;7085000;-7.5;-6.7;-9.4;6;1459;3.17;;
;;;Toholampi;2077;19921025;1992;10;25;3365000;7085000;-2.8;-1.2;-7.3;1;1919;4.86;;
;;;Toholampi;2077;19921026;1992;10;26;3365000;7085000;-7.6;-3.1;-12.1;0;1035;3.46;;
;;;Toholampi;2077;19921027;1992;10;27;3365000;7085000;-10.7;-5.4;-11.6;0;1614;2.64;;
;;;Toholampi;2077;19921028;1992;10;28;3365000;7085000;-10.9;-7.5;-12;0;1691;2.51;;
;;;Toholampi;2077;19921029;1992;10;29;3365000;7085000;-12.6;-8.8;-14.7;0;1304;2.08;;
;;;Toholampi;2077;19921030;1992;10;30;3365000;7085000;-10.3;-6.9;-13;0;2214;2.5;;
;;;Toholampi;2077;19921031;1992;10;31;3365000;7085000;-13.6;-9.7;-19.8;3;1610;1.98;;
;;;Toholampi;2077;19921101;1992;11;1;3365000;7085000;-5.4;-2.4;-9.9;9;1112;4.05;;
;;;Toholampi;2077;19921102;1992;11;2;3365000;7085000;0.6;1.2;-2.2;3;1009;6.27;;
;;;Toholampi;2077;19921103;1992;11;3;3365000;7085000;1.2;2.5;0.1;13;959;6.57;;
;;;Toholampi;2077;19921104;1992;11;4;3365000;7085000;-2;2.7;-4.1;0;1462;4.99;;
;;;Toholampi;2077;19921105;1992;11;5;3365000;7085000;-5.1;-1.2;-8.6;10;1339;4;;
;;;Toholampi;2077;19921106;1992;11;6;3365000;7085000;-12.7;-5.2;-18.4;5;936;2.31;;
;;;Toholampi;2077;19921107;1992;11;7;3365000;7085000;-4.1;-2.5;-5.8;0;817;4.39;;
;;;Toholampi;2077;19921108;1992;11;8;3365000;7085000;-10.7;-5.4;-13.4;0;1593;2.53;;
;;;Toholampi;2077;19921109;1992;11;9;3365000;7085000;-9.2;-4.5;-14.8;0;1125;3;;
;;;Toholampi;2077;19921110;1992;11;10;3365000;7085000;-0.8;0.7;-5.7;0;1046;5.33;;
;;;Toholampi;2077;19921111;1992;11;11;3365000;7085000;2;3.7;-1.7;0;790;6.29;;
;;;Toholampi;2077;19921112;1992;11;12;3365000;7085000;-0.8;3;-3.3;0;697;5.37;;
;;;Toholampi;2077;19921113;1992;11;13;3365000;7085000;0.4;1.4;-3.3;0;666;5.56;;
;;;Toholampi;2077;19921114;1992;11;14;3365000;7085000;-2;1;-4.2;1;641;4.74;;
